datetime,KQ.i@CZCE.MA.open,KQ.i@CZCE.MA.high,KQ.i@CZCE.MA.low,KQ.i@CZCE.MA.close,KQ.i@CZCE.MA.volume,KQ.i@CZCE.MA.open_oi,KQ.i@CZCE.MA.close_oi
2018-06-22 22:00:00.000000000,2767.878,2771.479,2761.125,2767.296,52044,769868,762194
2018-06-22 23:00:00.000000000,2767.296,2771.471,2766.503,2769.487,18018,762194,758648
2018-06-25 09:00:00.000000000,2769.487,2787.238,2758.504,2775.677,193724,758648,753610
2018-06-25 10:00:00.000000000,2775.677,2778.447,2763.672,2765.672,72934,753610,763028
2018-06-25 11:00:00.000000000,2765.672,2772.035,2763.879,2770.043,23554,763028,766704
2018-06-25 13:00:00.000000000,2770.043,2770.836,2761.088,2765.872,32470,766704,772184
2018-06-25 14:00:00.000000000,2765.872,2773.449,2761.911,2762.904,79132,772184,781560
2018-06-25 21:00:00.000000000,2758.812,2767.556,2747.903,2751.432,143170,781560,762000
2018-06-25 22:00:00.000000000,2751.432,2754.993,2724.979,2730.062,198616,762000,770400
2018-06-25 23:00:00.000000000,2730.062,2733.26,2716.203,2723.137,106076,770400,775246
2018-06-26 09:00:00.000000000,2722.054,2730.001,2709.642,2723.694,211032,775246,796330
2018-06-26 10:00:00.000000000,2723.694,2729.471,2722.917,2726.488,50498,796330,808396
2018-06-26 11:00:00.000000000,2726.488,2757.012,2724.719,2753.236,146302,808396,805702
2018-06-26 13:00:00.000000000,2753.236,2754.013,2745.03,2747.014,63300,805702,811168
2018-06-26 14:00:00.000000000,2747.014,2754.551,2743.047,2750.005,86880,811168,815580
2018-06-26 21:00:00.000000000,2757.644,2768.014,2750.67,2761.241,149620,815580,794750
2018-06-26 22:00:00.000000000,2761.241,2764.224,2757.702,2762.266,44692,794750,787546
2018-06-26 23:00:00.000000000,2762.266,2767.813,2761.693,2762.45,44364,787546,775022
2018-06-27 09:00:00.000000000,2767.433,2776.577,2754.849,2760.243,143302,775022,754842
2018-06-27 10:00:00.000000000,2760.243,2768.016,2754.269,2764.016,60178,754842,754118
2018-06-27 11:00:00.000000000,2764.016,2773.579,2764.016,2772.789,46514,754118,749406
2018-06-27 13:00:00.000000000,2772.007,2772.571,2766.242,2769.007,42138,749406,754684
2018-06-27 14:00:00.000000000,2769.007,2775.779,2764.25,2772.627,85450,754684,747018
2018-06-27 21:00:00.000000000,2778.446,2805.959,2776.237,2805.959,240746,747018,723694
2018-06-27 22:00:00.000000000,2805.959,2828.027,2804.433,2826.483,203090,723694,739940
2018-06-27 23:00:00.000000000,2826.483,2829.018,2811.177,2812.275,86444,739940,736546
2018-06-28 09:00:00.000000000,2812.275,2818.601,2804.523,2815.82,105090,736546,754854
2018-06-28 10:00:00.000000000,2815.82,2819.591,2811.057,2815.521,46508,754854,764760
2018-06-28 11:00:00.000000000,2815.521,2816.512,2808.541,2813.494,30338,764760,770334
2018-06-28 13:00:00.000000000,2813.494,2814.266,2806.962,2810.288,30614,770334,773336
2018-06-28 14:00:00.000000000,2810.288,2816.302,2807.753,2816.302,76026,773336,779368
2018-06-28 21:00:00.000000000,2817.704,2819.251,2805.511,2807.624,98660,779368,762664
2018-06-28 22:00:00.000000000,2807.624,2827.115,2807.624,2821.36,92340,762664,752752
2018-06-28 23:00:00.000000000,2821.36,2835.087,2819.813,2820.84,77042,752752,746902
2018-06-29 09:00:00.000000000,2819.831,2843.0,2818.161,2830.446,150846,746902,736728
2018-06-29 10:00:00.000000000,2830.446,2839.201,2825.456,2838.21,48120,736728,749866
2018-06-29 11:00:00.000000000,2838.21,2840.192,2827.229,2834.437,41908,749866,755660
2018-06-29 13:00:00.000000000,2835.427,2850.724,2833.419,2850.724,75748,755660,778664
2018-06-29 14:00:00.000000000,2850.724,2859.715,2841.996,2857.176,164936,778664,807538
2018-06-29 21:00:00.000000000,2859.333,2859.333,2842.587,2848.945,130644,807538,777644
2018-06-29 22:00:00.000000000,2848.945,2853.693,2844.172,2850.162,38892,777644,770036
2018-06-29 23:00:00.000000000,2850.162,2852.352,2846.738,2849.162,18356,770036,764908
2018-07-02 09:00:00.000000000,2845.774,2848.551,2840.596,2844.201,95804,764908,749812
2018-07-02 10:00:00.000000000,2844.201,2882.853,2829.859,2840.264,254938,749812,775512
2018-07-02 11:00:00.000000000,2840.264,2845.569,2836.84,2840.039,39108,775512,783638
2018-07-02 13:00:00.000000000,2840.039,2840.039,2830.256,2837.606,58976,783638,792318
2018-07-02 14:00:00.000000000,2837.606,2846.171,2829.625,2840.531,114404,792318,806108
2018-07-02 21:00:00.000000000,2838.704,2854.895,2838.352,2844.334,104732,806108,790036
2018-07-02 22:00:00.000000000,2844.334,2850.614,2841.124,2849.088,48642,790036,785994
2018-07-02 23:00:00.000000000,2849.088,2849.868,2836.536,2845.097,39850,785994,780960
2018-07-03 09:00:00.000000000,2845.878,2858.229,2843.879,2848.677,110800,780960,771208
2018-07-03 10:00:00.000000000,2848.677,2849.458,2839.45,2842.66,61848,771208,767016
2018-07-03 11:00:00.000000000,2842.66,2844.441,2832.222,2838.222,52812,767016,764772
2018-07-03 13:00:00.000000000,2839.003,2848.423,2838.222,2848.423,38354,764772,769660
2018-07-03 14:00:00.000000000,2848.423,2853.993,2838.678,2852.221,66704,769660,771728
2018-07-03 21:00:00.000000000,2857.613,2864.352,2847.113,2848.113,126574,771728,771038
2018-07-03 22:00:00.000000000,2848.113,2848.891,2827.902,2832.689,132294,771038,759292
2018-07-03 23:00:00.000000000,2832.689,2837.863,2829.902,2832.873,36314,759292,757732
2018-07-04 09:00:00.000000000,2842.992,2849.169,2837.901,2848.956,96548,757732,773492
2018-07-04 10:00:00.000000000,2848.956,2871.157,2847.401,2869.37,149770,773492,828440
2018-07-04 11:00:00.000000000,2869.37,2905.185,2865.983,2888.143,305724,828440,905774
2018-07-04 13:00:00.000000000,2891.882,2896.233,2884.969,2887.475,93772,905774,927468
2018-07-04 14:00:00.000000000,2887.475,2894.697,2880.514,2891.353,147422,927468,935072
2018-07-04 21:00:00.000000000,2886.106,2889.868,2872.752,2876.331,210330,935072,904016
2018-07-04 22:00:00.000000000,2876.331,2881.703,2870.133,2872.125,112214,904016,895230
2018-07-04 23:00:00.000000000,2872.125,2882.497,2868.141,2876.331,65156,895230,889052
2018-07-05 09:00:00.000000000,2877.902,2903.686,2864.365,2890.1,334412,889052,890788
2018-07-05 10:00:00.000000000,2890.1,2893.813,2883.886,2891.663,77160,890788,889678
2018-07-05 11:00:00.000000000,2891.663,2897.242,2886.846,2896.258,67806,889678,908760
2018-07-05 13:00:00.000000000,2897.25,2908.052,2888.084,2889.68,189510,908760,923866
2018-07-05 14:00:00.000000000,2889.68,2899.258,2886.109,2892.531,136578,923866,929044
2018-07-05 21:00:00.000000000,2893.085,2903.341,2891.377,2895.928,162558,929044,921294
2018-07-05 22:00:00.000000000,2895.928,2899.919,2889.911,2891.264,84984,921294,909132
2018-07-05 23:00:00.000000000,2891.264,2898.117,2887.876,2897.118,61144,909132,905804
2018-07-06 09:00:00.000000000,2892.885,2893.937,2884.713,2889.963,114918,905804,898348
2018-07-06 10:00:00.000000000,2889.963,2897.118,2885.687,2892.506,81820,898348,905292
2018-07-06 11:00:00.000000000,2892.506,2900.29,2890.515,2898.04,55742,905292,912034
2018-07-06 13:00:00.000000000,2898.85,2925.667,2877.843,2901.832,270296,912034,934768
2018-07-06 14:00:00.000000000,2901.832,2912.685,2897.307,2912.531,160402,934768,980478
2018-07-06 21:00:00.000000000,2906.788,2907.418,2894.182,2900.639,134550,980478,938874
2018-07-06 22:00:00.000000000,2900.639,2905.639,2897.034,2899.231,53460,938874,929258
2018-07-06 23:00:00.000000000,2899.231,2905.026,2898.034,2903.223,28452,929258,923560
2018-07-09 09:00:00.000000000,2905.207,2914.796,2888.784,2896.319,209122,923560,883212
2018-07-09 10:00:00.000000000,2896.319,2903.735,2893.721,2896.713,70566,883212,890312
2018-07-09 11:00:00.000000000,2896.713,2904.973,2893.469,2903.351,46954,890312,889452
2018-07-09 13:00:00.000000000,2904.162,2905.335,2895.461,2899.697,29812,889452,893984
2018-07-09 14:00:00.000000000,2899.697,2908.516,2896.902,2900.927,88266,893984,889330
2018-07-09 21:00:00.000000000,2905.313,2907.122,2889.114,2895.131,137662,889330,864350
2018-07-09 22:00:00.000000000,2895.131,2899.94,2893.35,2898.331,46708,864350,857944
2018-07-09 23:00:00.000000000,2898.331,2900.539,2897.14,2898.531,21564,857944,852596
2018-07-10 09:00:00.000000000,2899.322,2907.702,2888.777,2895.558,141052,852596,851230
2018-07-10 10:00:00.000000000,2895.558,2899.894,2892.177,2898.921,53472,851230,855748
2018-07-10 11:00:00.000000000,2898.921,2898.921,2890.149,2896.131,38820,855748,862412
2018-07-10 13:00:00.000000000,2896.921,2913.211,2895.54,2910.849,106902,862412,887838
2018-07-10 14:00:00.000000000,2910.849,2932.903,2904.449,2924.131,243406,887838,935468
2018-07-10 21:00:00.000000000,2921.791,2938.231,2918.24,2936.031,185018,935468,925464
2018-07-10 22:00:00.000000000,2936.031,2936.231,2922.403,2927.813,96744,925464,918094
2018-07-10 23:00:00.000000000,2927.813,2930.812,2909.877,2921.865,85934,918094,906398
2018-07-11 09:00:00.000000000,2919.095,2919.095,2897.501,2911.181,205140,906398,892240
2018-07-11 10:00:00.000000000,2911.181,2917.381,2908.27,2908.471,53210,892240,898782
2018-07-11 11:00:00.000000000,2908.471,2910.251,2904.883,2907.093,42878,898782,896186
2018-07-11 13:00:00.000000000,2907.093,2909.461,2900.103,2905.855,66396,896186,904996
2018-07-11 14:00:00.000000000,2905.855,2915.231,2900.683,2910.821,101266,904996,905550
2018-07-11 21:00:00.000000000,2911.65,2911.65,2896.457,2903.584,152118,905550,881074
2018-07-11 22:00:00.000000000,2903.584,2914.877,2902.804,2910.555,76196,881074,864490
2018-07-11 23:00:00.000000000,2910.555,2910.555,2901.565,2909.868,45898,864490,856756
2018-07-12 09:00:00.000000000,2901.374,2901.374,2879.475,2893.455,328538,856756,856382
2018-07-12 10:00:00.000000000,2893.455,2899.646,2892.664,2897.396,61798,856382,871876
2018-07-12 11:00:00.000000000,2897.396,2906.526,2894.533,2905.536,53818,871876,877358
2018-07-12 13:00:00.000000000,2905.536,2920.057,2899.555,2905.096,87386,877358,881970
2018-07-12 14:00:00.000000000,2905.096,2931.546,2904.096,2928.227,219320,881970,935508
2018-07-12 21:00:00.000000000,2924.929,2943.604,2910.18,2920.145,206482,935508,903764
2018-07-12 22:00:00.000000000,2920.145,2922.153,2912.601,2913.583,66850,903764,898874
2018-07-12 23:00:00.000000000,2913.583,2915.557,2904.281,2911.592,70878,898874,890072
2018-07-13 09:00:00.000000000,2914.36,2927.565,2910.575,2910.575,126480,890072,900450
2018-07-13 10:00:00.000000000,2910.575,2913.977,2897.864,2904.64,119488,900450,894184
2018-07-13 11:00:00.000000000,2904.64,2907.969,2899.07,2905.622,50950,894184,894326
2018-07-13 13:00:00.000000000,2905.995,2906.21,2895.864,2899.64,54780,894326,896492
2018-07-13 14:00:00.000000000,2899.64,2902.399,2886.272,2889.246,162530,896492,885812
2018-07-13 21:00:00.000000000,2887.127,2899.281,2884.176,2891.156,125162,885812,851188
2018-07-13 22:00:00.000000000,2891.156,2898.055,2885.959,2894.91,64026,851188,837532
2018-07-13 23:00:00.000000000,2894.91,2900.694,2893.184,2893.968,29638,837532,829264
2018-07-16 09:00:00.000000000,2893.968,2898.243,2877.032,2887.147,157704,829264,833094
2018-07-16 10:00:00.000000000,2887.147,2889.128,2872.932,2876.326,100564,833094,851490
2018-07-16 11:00:00.000000000,2876.326,2882.128,2871.561,2877.109,62360,851490,859960
2018-07-16 13:00:00.000000000,2877.109,2881.729,2871.58,2879.767,62946,859960,869128
2018-07-16 14:00:00.000000000,2879.767,2880.757,2871.425,2874.748,89778,869128,877086
2018-07-16 21:00:00.000000000,2868.184,2877.182,2864.301,2873.822,151700,877086,851814
2018-07-16 22:00:00.000000000,2873.822,2876.373,2869.622,2872.374,47570,851814,845454
2018-07-16 23:00:00.000000000,2872.374,2874.963,2869.842,2874.963,26164,845454,839178
2018-07-17 09:00:00.000000000,2872.202,2885.793,2869.642,2872.212,128564,839178,834936
2018-07-17 10:00:00.000000000,2872.212,2873.041,2867.091,2869.642,73330,834936,833684
2018-07-17 11:00:00.000000000,2869.642,2870.432,2860.76,2866.432,62230,833684,825560
2018-07-17 13:00:00.000000000,2865.652,2865.652,2853.902,2860.652,68654,825560,824884
2018-07-17 14:00:00.000000000,2860.652,2872.543,2858.102,2872.543,88132,824884,823386
2018-07-17 21:00:00.000000000,2872.77,2874.749,2863.998,2872.522,87416,823386,808908
2018-07-17 22:00:00.000000000,2872.522,2877.264,2868.781,2874.512,43558,808908,798752
2018-07-17 23:00:00.000000000,2874.512,2875.285,2871.328,2871.328,15990,798752,791970
2018-07-18 09:00:00.000000000,2872.101,2874.533,2869.008,2871.12,55976,791970,780008
2018-07-18 10:00:00.000000000,2871.12,2877.541,2866.552,2876.314,53592,780008,784044
2018-07-18 11:00:00.000000000,2876.314,2881.087,2873.605,2875.925,30876,784044,786152
2018-07-18 13:00:00.000000000,2875.925,2878.119,2869.254,2870.027,48532,786152,795194
2018-07-18 14:00:00.000000000,2870.027,2886.634,2868.264,2881.562,114260,795194,800984
2018-07-18 21:00:00.000000000,2888.607,2908.608,2887.841,2903.565,227026,800984,806122
2018-07-18 22:00:00.000000000,2903.565,2918.063,2900.107,2915.095,127824,806122,820502
2018-07-18 23:00:00.000000000,2915.095,2924.075,2909.34,2916.862,88234,820502,829500
2018-07-19 09:00:00.000000000,2920.585,2927.863,2915.339,2921.54,161170,829500,860904
2018-07-19 10:00:00.000000000,2921.54,2928.819,2912.361,2920.008,90130,860904,868074
2018-07-19 11:00:00.000000000,2920.008,2921.753,2908.828,2910.34,46144,868074,871134
2018-07-19 13:00:00.000000000,2909.584,2914.762,2904.828,2911.031,60112,871134,879308
2018-07-19 14:00:00.000000000,2911.031,2912.53,2905.029,2907.996,83380,879308,889104
2018-07-19 21:00:00.000000000,2902.308,2910.51,2898.574,2908.051,120728,889104,848114
2018-07-19 22:00:00.000000000,2908.051,2913.803,2896.291,2900.254,84768,848114,826216
2018-07-19 23:00:00.000000000,2900.254,2901.502,2891.403,2896.917,73194,826216,810238
2018-07-20 09:00:00.000000000,2897.678,2908.997,2895.237,2904.06,124664,810238,792528
2018-07-20 10:00:00.000000000,2904.06,2917.05,2902.29,2914.307,82616,792528,797190
2018-07-20 11:00:00.000000000,2914.307,2920.27,2912.023,2916.298,60176,797190,803004
2018-07-20 13:00:00.000000000,2916.527,2922.563,2910.785,2913.757,60052,803004,808848
2018-07-20 14:00:00.000000000,2913.757,2941.021,2912.235,2939.499,191896,808848,844066
2018-07-20 21:00:00.000000000,2940.278,2952.169,2934.259,2939.496,156574,844066,827364
2018-07-20 22:00:00.000000000,2939.496,2939.496,2929.515,2936.719,72330,827364,824584
2018-07-20 23:00:00.000000000,2936.719,2940.435,2934.738,2935.975,26990,824584,818014
2018-07-23 09:00:00.000000000,2935.975,2950.22,2925.516,2942.258,150022,818014,824748
2018-07-23 10:00:00.000000000,2942.258,2948.992,2931.059,2939.542,83676,824748,840192
2018-07-23 11:00:00.000000000,2939.542,2939.542,2933.073,2934.798,23468,840192,843764
2018-07-23 13:00:00.000000000,2934.798,2939.551,2928.571,2929.315,45620,843764,853276
2018-07-23 14:00:00.000000000,2929.315,2946.75,2925.069,2939.286,123098,853276,872892
2018-07-23 21:00:00.000000000,2942.928,2962.701,2937.738,2958.213,202010,872892,840720
2018-07-23 22:00:00.000000000,2958.213,2971.927,2958.213,2966.471,111926,840720,841934
2018-07-23 23:00:00.000000000,2966.471,2973.9,2962.987,2971.176,41284,841934,845254
2018-07-24 09:00:00.000000000,2966.471,2988.405,2962.236,2986.424,157584,845254,883616
2018-07-24 10:00:00.000000000,2986.424,2992.165,2980.7,2985.452,93460,883616,909100
2018-07-24 11:00:00.000000000,2985.452,2996.157,2982.959,2991.434,63690,909100,929728
2018-07-24 13:00:00.000000000,2991.434,2994.157,2976.702,2978.938,79304,929728,924412
2018-07-24 14:00:00.000000000,2978.938,2982.674,2973.72,2978.236,104948,924412,925610
2018-07-24 21:00:00.000000000,2982.171,2986.227,2969.881,2976.447,137238,925610,895280
2018-07-24 22:00:00.000000000,2976.447,2978.421,2967.989,2977.511,82902,895280,876232
2018-07-24 23:00:00.000000000,2977.511,2979.069,2973.087,2975.619,25708,876232,869172
2018-07-25 09:00:00.000000000,2975.353,2978.061,2958.153,2971.225,200218,869172,863648
2018-07-25 10:00:00.000000000,2971.225,2978.739,2968.306,2970.855,100084,863648,885398
2018-07-25 11:00:00.000000000,2970.855,2976.829,2966.397,2970.847,49512,885398,892196
2018-07-25 13:00:00.000000000,2970.113,2970.838,2963.406,2964.397,45896,892196,903782
2018-07-25 14:00:00.000000000,2964.397,2969.096,2945.166,2947.634,203888,903782,906388
2018-07-25 21:00:00.000000000,2951.055,2952.047,2928.188,2935.098,248380,906388,845756
2018-07-25 22:00:00.000000000,2935.098,2937.6,2924.008,2932.076,111996,845756,837766
2018-07-25 23:00:00.000000000,2932.076,2935.381,2930.416,2932.592,32784,837766,835992
2018-07-26 09:00:00.000000000,2935.965,2943.999,2933.515,2942.304,116198,835992,840962
2018-07-26 10:00:00.000000000,2942.304,2943.016,2918.38,2924.397,145954,840962,850842
2018-07-26 11:00:00.000000000,2924.397,2927.371,2920.693,2927.075,55796,850842,859670
2018-07-26 13:00:00.000000000,2926.38,2933.761,2925.998,2932.083,53116,859670,866438
2018-07-26 14:00:00.000000000,2932.083,2945.55,2929.693,2939.074,115202,866438,860184
2018-07-26 21:00:00.000000000,2937.123,2948.586,2932.322,2936.283,157238,860184,828418
2018-07-26 22:00:00.000000000,2936.283,2941.244,2931.38,2937.59,45560,828418,820248
2018-07-26 23:00:00.000000000,2937.59,2951.55,2936.59,2950.165,57348,820248,808880
2018-07-27 09:00:00.000000000,2950.165,2958.769,2934.522,2935.82,171352,808880,782872
2018-07-27 10:00:00.000000000,2935.82,2947.184,2933.531,2936.049,67764,782872,797184
2018-07-27 11:00:00.000000000,2936.049,2942.029,2934.181,2940.259,58658,797184,806776
2018-07-27 13:00:00.000000000,2939.961,2950.028,2934.172,2946.643,56940,806776,817234
2018-07-27 14:00:00.000000000,2946.643,2956.345,2941.692,2950.873,114478,817234,823494
2018-07-27 21:00:00.000000000,2956.834,2978.779,2955.19,2974.832,188572,823494,795662
2018-07-27 22:00:00.000000000,2974.832,2975.487,2963.146,2965.43,63234,795662,786602
2018-07-27 23:00:00.000000000,2965.43,2974.787,2957.108,2962.444,61104,786602,780244
2018-07-30 09:00:00.000000000,2962.444,3000.61,2950.501,2999.62,256704,780244,807718
2018-07-30 10:00:00.000000000,2999.62,3007.85,2991.977,3005.54,161260,807718,856198
2018-07-30 11:00:00.000000000,3005.54,3014.829,3003.252,3012.139,108216,856198,891432
2018-07-30 13:00:00.000000000,3012.505,3015.494,2998.608,3004.199,70102,891432,898818
2018-07-30 14:00:00.000000000,3004.199,3014.256,2994.03,2999.006,128352,898818,903360
2018-07-30 21:00:00.000000000,3004.0,3011.984,2989.088,2994.734,137610,903360,874804
2018-07-30 22:00:00.000000000,2994.734,3002.442,2991.4,2999.108,41690,874804,863292
2018-07-30 23:00:00.000000000,2999.108,3004.368,2993.44,3000.753,27070,863292,851014
2018-07-31 09:00:00.000000000,3001.087,3003.446,2990.795,2998.437,92344,851014,835734
2018-07-31 10:00:00.000000000,2998.437,3008.389,2997.447,3003.395,80572,835734,829248
2018-07-31 11:00:00.000000000,3003.395,3006.726,3000.071,3004.351,28868,829248,830420
2018-07-31 13:00:00.000000000,3004.351,3005.007,2992.119,2992.119,53956,830420,826744
2018-07-31 14:00:00.000000000,2992.119,2995.119,2977.184,2982.163,160414,826744,822226
2018-07-31 21:00:00.000000000,2980.199,2999.754,2976.794,2976.794,170908,822226,796790
2018-07-31 22:00:00.000000000,2976.794,2992.533,2974.419,2989.26,80972,796790,797252
2018-07-31 23:00:00.000000000,2989.26,3004.52,2986.009,3001.281,60454,797252,802006
2018-08-01 09:00:00.000000000,2997.679,3009.168,2992.919,3002.829,147698,802006,819026
2018-08-01 10:00:00.000000000,3002.829,3002.829,2970.755,2971.492,159318,819026,820142
2018-08-01 11:00:00.000000000,2971.492,2978.457,2965.297,2971.555,68132,820142,819428
2018-08-01 13:00:00.000000000,2971.555,2974.794,2952.252,2963.591,112262,819428,819364
2018-08-01 14:00:00.000000000,2963.591,2978.906,2961.692,2973.235,114036,819364,830658
2018-08-01 21:00:00.000000000,2963.036,2973.868,2957.739,2970.592,117166,830658,792732
2018-08-01 22:00:00.000000000,2970.592,2984.156,2963.284,2982.133,137736,792732,767462
2018-08-01 23:00:00.000000000,2982.133,2982.133,2973.892,2977.125,40788,767462,756520
2018-08-02 09:00:00.000000000,2977.125,3000.428,2974.125,2979.731,218710,756520,751796
2018-08-02 10:00:00.000000000,2979.731,2991.994,2977.711,2988.252,99024,751796,767802
2018-08-02 11:00:00.000000000,2988.252,2995.196,2985.276,2989.931,53088,767802,778238
2018-08-02 13:00:00.000000000,2989.287,3006.472,2980.166,3001.895,123536,778238,794934
2018-08-02 14:00:00.000000000,3001.895,3044.029,3000.907,3042.408,364420,794934,870578
2018-08-02 21:00:00.000000000,3041.164,3050.382,3030.49,3037.393,217906,870578,837870
2018-08-02 22:00:00.000000000,3037.393,3057.863,3037.393,3039.545,190078,837870,831616
2018-08-02 23:00:00.000000000,3039.545,3066.761,3038.925,3061.201,86812,831616,841554
2018-08-03 09:00:00.000000000,3061.201,3142.897,3061.038,3141.897,599200,841554,944380
2018-08-03 10:00:00.000000000,3141.897,3148.651,3135.807,3145.102,216650,944380,964924
2018-08-03 11:00:00.000000000,3145.102,3148.52,3143.986,3148.52,34570,964924,966940
2018-08-03 13:00:00.000000000,3148.52,3148.64,3147.429,3148.556,16256,966940,965568
2018-08-03 14:00:00.000000000,3148.556,3148.644,3148.403,3148.608,20126,965568,960294
2018-08-03 21:00:00.000000000,3187.248,3252.571,3177.699,3220.005,846210,960294,890936
2018-08-03 22:00:00.000000000,3220.005,3274.002,3219.166,3267.784,367888,890936,916714
2018-08-03 23:00:00.000000000,3267.784,3307.01,3255.024,3293.278,202376,916714,910866
2018-08-06 09:00:00.000000000,3283.924,3285.999,3209.313,3230.435,531092,910866,916854
2018-08-06 10:00:00.000000000,3230.435,3262.498,3229.261,3247.182,136404,916854,936192
2018-08-06 11:00:00.000000000,3247.182,3248.181,3219.545,3232.493,71082,936192,938186
2018-08-06 13:00:00.000000000,3233.094,3251.186,3232.709,3244.998,78996,938186,947036
2018-08-06 14:00:00.000000000,3244.998,3261.1,3228.428,3244.605,179836,947036,944426
2018-08-06 21:00:00.000000000,3240.979,3264.381,3211.204,3248.91,428256,944426,890188
2018-08-06 22:00:00.000000000,3248.91,3265.755,3228.795,3245.297,245476,890188,870528
2018-08-06 23:00:00.000000000,3245.297,3256.414,3233.4,3242.118,68286,870528,865538
2018-08-07 09:00:00.000000000,3239.821,3271.286,3222.156,3254.871,276964,865538,869892
2018-08-07 10:00:00.000000000,3254.871,3278.778,3253.507,3262.908,167470,869892,880790
2018-08-07 11:00:00.000000000,3262.908,3269.63,3236.617,3252.119,105538,880790,871824
2018-08-07 13:00:00.000000000,3249.724,3266.369,3248.104,3257.841,56086,871824,876942
2018-08-07 14:00:00.000000000,3257.841,3278.259,3256.169,3268.484,238748,876942,883878
2018-08-07 21:00:00.000000000,3280.174,3299.846,3255.337,3260.834,435588,883878,869630
2018-08-07 22:00:00.000000000,3260.834,3268.33,3252.164,3262.109,161596,869630,861916
2018-08-07 23:00:00.000000000,3262.109,3262.109,3205.197,3219.617,329160,861916,841948
2018-08-08 09:00:00.000000000,3220.133,3265.668,3216.204,3253.922,313148,841948,884254
2018-08-08 10:00:00.000000000,3253.922,3257.372,3245.491,3252.007,93812,884254,893466
2018-08-08 11:00:00.000000000,3252.007,3259.5,3249.608,3253.58,43262,893466,899276
2018-08-08 13:00:00.000000000,3254.096,3280.114,3252.492,3264.272,141606,899276,918670
2018-08-08 14:00:00.000000000,3264.272,3273.143,3245.991,3249.973,200994,918670,894240
2018-08-08 21:00:00.000000000,3259.645,3273.815,3242.113,3246.581,348460,894240,853968
2018-08-08 22:00:00.000000000,3246.581,3265.905,3245.604,3251.853,130530,853968,849892
2018-08-08 23:00:00.000000000,3251.853,3258.781,3239.776,3256.44,61022,849892,839694
2018-08-09 09:00:00.000000000,3254.972,3260.709,3232.719,3250.144,246564,839694,825516
2018-08-09 10:00:00.000000000,3250.144,3269.443,3247.191,3257.094,118816,825516,845812
2018-08-09 11:00:00.000000000,3257.094,3262.245,3242.801,3247.566,76594,845812,841432
2018-08-09 13:00:00.000000000,3246.835,3259.471,3236.562,3242.9,94586,841432,830742
2018-08-09 14:00:00.000000000,3242.9,3247.318,3219.193,3236.779,255088,830742,838244
2018-08-09 21:00:00.000000000,3248.09,3265.535,3232.1,3258.864,280726,838244,845220
2018-08-09 22:00:00.000000000,3258.864,3261.984,3245.135,3248.543,176202,845220,845842
2018-08-09 23:00:00.000000000,3248.543,3259.881,3247.156,3253.827,56594,845842,849130
2018-08-10 09:00:00.000000000,3253.827,3271.625,3248.606,3262.097,219756,849130,878664
2018-08-10 10:00:00.000000000,3262.097,3275.234,3259.454,3266.878,124946,878664,886760
2018-08-10 11:00:00.000000000,3266.878,3268.205,3208.823,3211.453,169862,886760,869974
2018-08-10 13:00:00.000000000,3211.453,3217.856,3200.845,3210.531,201874,869974,881578
2018-08-10 14:00:00.000000000,3210.531,3214.752,3180.589,3195.734,321270,881578,879686
2018-08-10 21:00:00.000000000,3211.471,3219.01,3189.083,3190.058,240494,879686,828426
2018-08-10 22:00:00.000000000,3190.058,3212.417,3186.981,3206.622,122122,828426,804096
2018-08-10 23:00:00.000000000,3206.622,3209.982,3204.134,3205.57,34516,804096,792668
2018-08-13 09:00:00.000000000,3206.339,3232.751,3199.216,3207.574,203690,792668,787100
2018-08-13 10:00:00.000000000,3207.574,3217.833,3201.399,3205.117,74464,787100,796588
2018-08-13 11:00:00.000000000,3205.117,3220.859,3202.629,3215.474,60820,796588,803826
2018-08-13 13:00:00.000000000,3215.474,3223.319,3213.371,3217.165,61148,803826,804876
2018-08-13 14:00:00.000000000,3217.165,3225.603,3208.27,3216.552,120332,804876,808208
2018-08-13 21:00:00.000000000,3214.311,3310.126,3211.754,3303.7,582728,808208,855486
2018-08-13 22:00:00.000000000,3303.7,3364.82,3295.032,3349.608,631034,855486,965786
2018-08-13 23:00:00.000000000,3349.608,3365.792,3344.367,3361.61,177610,965786,970674
2018-08-14 09:00:00.000000000,3360.343,3367.152,3324.406,3345.752,378888,970674,1008512
2018-08-14 10:00:00.000000000,3345.752,3354.769,3327.77,3333.665,144974,1008512,1019552
2018-08-14 11:00:00.000000000,3333.665,3348.703,3328.717,3343.477,74074,1019552,1027248
2018-08-14 13:00:00.000000000,3343.477,3354.449,3334.062,3347.502,86818,1027248,1038564
2018-08-14 14:00:00.000000000,3347.502,3356.891,3298.979,3318.867,396742,1038564,1016470
2018-08-14 21:00:00.000000000,3333.262,3346.22,3304.563,3319.674,275230,1016470,962668
2018-08-14 22:00:00.000000000,3319.674,3349.776,3313.52,3323.603,319250,962668,948552
2018-08-14 23:00:00.000000000,3323.603,3326.279,3305.79,3322.72,113396,948552,940392
2018-08-15 09:00:00.000000000,3321.897,3330.812,3312.823,3313.262,153200,940392,928022
2018-08-15 10:00:00.000000000,3313.262,3326.843,3305.472,3320.669,123290,928022,933662
2018-08-15 11:00:00.000000000,3320.669,3328.842,3309.471,3318.168,68510,933662,931336
