datetime,KQ.i@SHFE.ru.open,KQ.i@SHFE.ru.high,KQ.i@SHFE.ru.low,KQ.i@SHFE.ru.close,KQ.i@SHFE.ru.volume,KQ.i@SHFE.ru.open_oi,KQ.i@SHFE.ru.close_oi
2018-09-14 21:30:00.000000000,12202.404,12226.312,12194.036,12217.026,9796,472988,473200
2018-09-14 21:45:00.000000000,12217.026,12221.446,12211.715,12220.529,2564,473200,473178
2018-09-14 22:00:00.000000000,12220.529,12225.865,12202.43,12221.446,7040,473178,474104
2018-09-14 22:15:00.000000000,12221.446,12253.721,12221.446,12233.787,17808,474104,474508
2018-09-14 22:30:00.000000000,12233.787,12257.224,12225.865,12240.934,9786,474508,475002
2018-09-14 22:45:00.000000000,12240.934,12267.426,12240.487,12255.14,16344,475002,473092
2018-09-17 09:00:00.000000000,12237.461,12345.285,12216.33,12274.22,73102,473092,479406
2018-09-17 09:15:00.000000000,12274.22,12282.142,12164.511,12179.108,45662,479406,476686
2018-09-17 09:30:00.000000000,12179.108,12183.527,12091.137,12140.812,53756,476686,474864
2018-09-17 09:45:00.000000000,12140.812,12153.479,12128.495,12137.108,9338,474864,476046
2018-09-17 10:00:00.000000000,12137.108,12140.611,11933.502,11955.079,71578,476046,476114
2018-09-17 10:30:00.000000000,11956.442,12012.339,11934.527,11981.427,46342,476114,476548
2018-09-17 10:45:00.000000000,11981.427,12011.262,11970.671,11983.824,13796,476548,477050
2018-09-17 11:00:00.000000000,11983.824,11989.136,11967.115,11974.336,12906,477050,478154
2018-09-17 11:15:00.000000000,11974.336,12001.721,11956.683,11987.596,15888,478154,478094
2018-09-17 13:30:00.000000000,11987.149,12005.694,11979.202,11995.296,11260,478094,478244
2018-09-17 13:45:00.000000000,11995.296,12035.021,11988.069,12016.896,13480,478244,477354
2018-09-17 14:00:00.000000000,12016.896,12031.519,12008.082,12027.099,8758,477354,475904
2018-09-17 14:15:00.000000000,12027.099,12030.602,12003.663,12013.395,7938,475904,476074
2018-09-17 14:30:00.000000000,12013.395,12013.395,11990.814,12009.81,7754,476074,476038
2018-09-17 14:45:00.000000000,12009.81,12021.681,12004.027,12005.737,15612,476038,472166
2018-09-17 21:00:00.000000000,12019.297,12053.817,12012.159,12045.391,28258,472166,473136
2018-09-17 21:15:00.000000000,12045.391,12045.858,12029.377,12045.391,6690,473136,472408
2018-09-17 21:30:00.000000000,12045.391,12053.788,12031.66,12032.092,9032,472408,472748
2018-09-17 21:45:00.000000000,12032.092,12035.62,11998.88,12021.044,13154,472748,472096
2018-09-17 22:00:00.000000000,12021.044,12040.521,12017.516,12039.181,6052,472096,472044
2018-09-17 22:15:00.000000000,12039.181,12040.085,12016.579,12025.445,4226,472044,471622
2018-09-17 22:30:00.000000000,12025.445,12035.652,12021.917,12026.35,6174,471622,471702
2018-09-17 22:45:00.000000000,12026.35,12026.35,12005.122,12012.179,13722,471702,469272
2018-09-18 09:00:00.000000000,11965.231,12003.813,11938.648,11968.274,43602,469272,472298
2018-09-18 09:15:00.000000000,11968.274,11968.274,11887.233,11918.636,44440,472298,472616
2018-09-18 09:30:00.000000000,11918.636,11991.303,11914.672,11966.488,25732,472616,470072
2018-09-18 09:45:00.000000000,11966.488,11976.695,11958.995,11971.294,6540,470072,470458
2018-09-18 10:00:00.000000000,11971.294,12022.232,11967.766,12001.473,18808,470458,468638
2018-09-18 10:30:00.000000000,12000.568,12006.778,11982.4,11985.929,5866,468638,468758
2018-09-18 10:45:00.000000000,11985.929,11991.233,11968.665,11982.836,8120,468758,468310
2018-09-18 11:00:00.000000000,11982.836,12000.536,11978.84,11997.008,8706,468310,468424
2018-09-18 11:15:00.000000000,11997.008,12000.536,11973.971,11985.486,6382,468424,468122
2018-09-18 13:30:00.000000000,11993.447,12021.322,11989.015,12012.052,11904,468122,467856
2018-09-18 13:45:00.000000000,12012.052,12042.154,12007.619,12020.489,16370,467856,466998
2018-09-18 14:00:00.000000000,12020.489,12024.923,12008.096,12016.057,15302,466998,466446
2018-09-18 14:15:00.000000000,12016.057,12020.021,12004.131,12012.107,9220,466446,465616
2018-09-18 14:30:00.000000000,12012.107,12020.505,12004.582,12007.675,7004,465616,465272
2018-09-18 14:45:00.000000000,12007.675,12020.505,11990.007,12016.994,14594,465272,463190
2018-09-18 21:00:00.000000000,12063.188,12089.778,12035.793,12047.719,42080,463190,465318
2018-09-18 21:15:00.000000000,12047.719,12051.231,12036.694,12041.987,7468,465318,465412
2018-09-18 21:30:00.000000000,12041.987,12045.5,12008.797,12023.81,13370,465412,465550
2018-09-18 21:45:00.000000000,12023.81,12035.816,12018.518,12026.981,9690,465550,465928
2018-09-18 22:00:00.000000000,12026.981,12030.494,11976.11,11990.208,19864,465928,467144
2018-09-18 22:15:00.000000000,11990.208,12004.349,11986.695,11991.549,5774,467144,467456
2018-09-18 22:30:00.000000000,11991.549,12009.188,11983.588,12005.264,13668,467456,467828
2018-09-18 22:45:00.000000000,12005.264,12018.504,11971.165,11978.19,18426,467828,464826
2018-09-19 09:00:00.000000000,11986.097,12006.979,11949.907,12002.559,25742,464826,466614
2018-09-19 09:15:00.000000000,12002.559,12009.283,11989.319,11999.053,9772,466614,466100
2018-09-19 09:30:00.000000000,11999.053,12004.417,11962.357,11975.604,15066,466100,467416
2018-09-19 09:45:00.000000000,11975.604,11984.929,11937.107,11964.94,19524,467416,467976
2018-09-19 10:00:00.000000000,11964.94,11966.274,11932.687,11956.555,13792,467976,469250
2018-09-19 10:30:00.000000000,11960.982,11998.614,11957.47,11985.381,12518,469250,468812
2018-09-19 10:45:00.000000000,11985.381,12022.091,11975.164,11987.985,17204,468812,467958
2018-09-19 11:00:00.000000000,11987.985,11987.985,11945.963,11949.958,15256,467958,469186
2018-09-19 11:15:00.000000000,11949.958,11979.126,11946.878,11973.782,10340,469186,468570
2018-09-19 13:30:00.000000000,11978.643,11992.841,11966.373,11977.813,13538,468570,468448
2018-09-19 13:45:00.000000000,11977.813,11984.83,11964.522,11984.83,10150,468448,467948
2018-09-19 14:00:00.000000000,11984.83,12042.787,11968.035,12018.45,22194,467948,466196
2018-09-19 14:15:00.000000000,12018.45,12037.02,12006.092,12032.146,16366,466196,466230
2018-09-19 14:30:00.000000000,12032.146,12055.187,12006.102,12009.183,21298,466230,464422
2018-09-19 14:45:00.000000000,12009.183,12030.858,12008.267,12015.747,13724,464422,460966
2018-09-19 21:00:00.000000000,12027.22,12046.747,12003.8,12003.8,22978,460966,462068
2018-09-19 21:15:00.000000000,12003.8,12021.977,11999.373,12021.066,14228,462068,463456
2018-09-19 21:30:00.000000000,12021.066,12031.646,12013.113,12022.846,12536,463456,463244
2018-09-19 21:45:00.000000000,12022.846,12030.788,12005.191,12009.587,12596,463244,463312
2018-09-19 22:00:00.000000000,12009.587,12022.386,12004.25,12012.203,9074,463312,463296
2018-09-19 22:15:00.000000000,12012.203,12029.857,12012.203,12025.912,6418,463296,463346
2018-09-19 22:30:00.000000000,12025.912,12134.797,12022.825,12116.734,54122,463346,464008
2018-09-19 22:45:00.000000000,12116.734,12174.698,12099.09,12103.517,49326,464008,459702
2018-09-20 09:00:00.000000000,12102.606,12134.409,12102.606,12108.708,19852,459702,460290
2018-09-20 09:15:00.000000000,12108.708,12154.865,12107.798,12140.271,18788,460290,461528
2018-09-20 09:30:00.000000000,12140.271,12268.077,12140.271,12250.475,64182,461528,468140
2018-09-20 09:45:00.000000000,12250.475,12273.874,12222.565,12246.027,34592,468140,471698
2018-09-20 10:00:00.000000000,12246.027,12292.532,12236.797,12263.774,28424,471698,473400
2018-09-20 10:30:00.000000000,12264.685,12279.304,12250.976,12265.135,17802,473400,474460
2018-09-20 10:45:00.000000000,12265.135,12323.968,12265.135,12301.845,39642,474460,477502
2018-09-20 11:00:00.000000000,12301.845,12455.154,12301.845,12443.694,104128,477502,489050
2018-09-20 11:15:00.000000000,12443.694,12566.083,12443.694,12472.143,120978,489050,489534
2018-09-20 13:30:00.000000000,12470.917,12507.284,12463.832,12484.269,39442,489534,492532
2018-09-20 13:45:00.000000000,12484.269,12503.283,12391.373,12397.977,47074,492532,490948
2018-09-20 14:00:00.000000000,12397.977,12426.292,12389.193,12420.955,35268,490948,489708
2018-09-20 14:15:00.000000000,12420.955,12438.604,12406.77,12411.196,17452,489708,489772
2018-09-20 14:30:00.000000000,12411.196,12487.188,12390.005,12445.642,33314,489772,490204
2018-09-20 14:45:00.000000000,12445.642,12486.267,12403.605,12434.606,42322,490204,485722
2018-09-20 21:00:00.000000000,12442.324,12451.08,12407.871,12422.508,40928,485722,491366
2018-09-20 21:15:00.000000000,12422.508,12456.515,12417.936,12450.065,15558,491366,493458
2018-09-20 21:30:00.000000000,12450.065,12455.313,12399.721,12434.289,22350,493458,493448
2018-09-20 21:45:00.000000000,12434.289,12442.373,12420.093,12428.09,8556,493448,493324
2018-09-20 22:00:00.000000000,12428.09,12431.688,12412.792,12423.535,6726,493324,492906
2018-09-20 22:15:00.000000000,12423.535,12460.747,12398.562,12407.531,20754,492906,493668
2018-09-20 22:30:00.000000000,12407.531,12432.748,12400.334,12428.408,15204,493668,493244
2018-09-20 22:45:00.000000000,12428.408,12441.435,12413.714,12417.457,11602,493244,490486
2018-09-21 09:00:00.000000000,12436.284,12497.844,12406.904,12458.378,48336,490486,493962
2018-09-21 09:15:00.000000000,12458.378,12471.317,12335.063,12354.116,55258,493962,490734
2018-09-21 09:30:00.000000000,12354.116,12378.11,12350.389,12360.263,23324,490734,488536
2018-09-21 09:45:00.000000000,12360.263,12373.943,12339.033,12349.26,19094,488536,487488
2018-09-21 10:00:00.000000000,12349.26,12359.006,12306.21,12335.715,29854,487488,483086
2018-09-21 10:30:00.000000000,12336.602,12355.404,12331.229,12355.404,10078,483086,482384
2018-09-21 10:45:00.000000000,12355.404,12398.357,12355.404,12389.017,19208,482384,481688
2018-09-21 11:00:00.000000000,12389.017,12389.017,12360.021,12369.362,12028,481688,480872
2018-09-21 11:15:00.000000000,12369.362,12374.733,12326.392,12332.875,16960,480872,479242
2018-09-21 13:30:00.000000000,12335.958,12366.262,12328.071,12366.262,15618,479242,479338
2018-09-21 13:45:00.000000000,12366.262,12370.584,12343.095,12360.855,8386,479338,479378
2018-09-21 14:00:00.000000000,12360.855,12383.025,12350.965,12375.44,14044,479378,479710
2018-09-21 14:15:00.000000000,12375.44,12421.604,12348.605,12362.674,29258,479710,479104
2018-09-21 14:30:00.000000000,12362.674,12371.111,12348.83,12365.514,9546,479104,477684
2018-09-21 14:45:00.000000000,12365.514,12379.583,12343.75,12355.696,19846,477684,471992
2018-09-25 09:00:00.000000000,12341.859,12431.724,12248.117,12418.313,85008,471992,475228
2018-09-25 09:15:00.000000000,12418.313,12440.335,12377.497,12383.277,37450,475228,477590
2018-09-25 09:30:00.000000000,12383.277,12419.67,12378.786,12405.696,15438,477590,478314
2018-09-25 09:45:00.000000000,12405.696,12418.974,12368.45,12381.749,13326,478314,478106
2018-09-25 10:00:00.000000000,12381.749,12386.179,12344.483,12372.01,14384,478106,477784
2018-09-25 10:30:00.000000000,12367.54,12383.529,12357.842,12373.3,8336,477784,478478
2018-09-25 10:45:00.000000000,12373.3,12376.88,12355.49,12360.738,6200,478478,478932
2018-09-25 11:00:00.000000000,12360.738,12378.122,12340.392,12373.651,9174,478932,479108
2018-09-25 11:15:00.000000000,12373.651,12425.464,12363.731,12417.035,17362,479108,479562
2018-09-25 13:30:00.000000000,12420.615,12448.721,12370.092,12370.092,31296,479562,480770
2018-09-25 13:45:00.000000000,12370.092,12380.188,12355.392,12380.188,13572,480770,480000
2018-09-25 14:00:00.000000000,12380.188,12404.832,12366.932,12399.646,9180,480000,480390
2018-09-25 14:15:00.000000000,12399.646,12426.968,12399.646,12404.158,17400,480390,482818
2018-09-25 14:30:00.000000000,12404.158,12431.307,12404.158,12418.604,14804,482818,482472
2018-09-25 14:45:00.000000000,12418.604,12438.082,12390.688,12406.023,22228,482472,477258
2018-09-25 21:00:00.000000000,12452.248,12510.137,12409.672,12495.942,65330,477258,483664
2018-09-25 21:15:00.000000000,12495.942,12507.645,12466.345,12490.805,18450,483664,483822
2018-09-25 21:30:00.000000000,12490.805,12494.419,12472.03,12484.33,6894,483822,483970
2018-09-25 21:45:00.000000000,12484.33,12484.682,12438.636,12457.132,16366,483970,482568
2018-09-25 22:00:00.000000000,12457.132,12457.132,12410.078,12447.923,16692,482568,481086
2018-09-25 22:15:00.000000000,12447.923,12451.558,12427.952,12428.483,5996,481086,480642
2018-09-25 22:30:00.000000000,12428.483,12446.313,12383.017,12395.093,13250,480642,480352
2018-09-25 22:45:00.000000000,12395.093,12415.371,12378.827,12392.318,17722,480352,478876
2018-09-26 09:00:00.000000000,12394.145,12424.773,12366.699,12419.924,23226,478876,480368
2018-09-26 09:15:00.000000000,12419.924,12438.788,12411.813,12434.888,15074,480368,481354
2018-09-26 09:30:00.000000000,12434.888,12448.222,12416.895,12416.895,12936,481354,481312
2018-09-26 09:45:00.000000000,12416.895,12421.392,12363.994,12389.613,20670,481312,480352
2018-09-26 10:00:00.000000000,12389.613,12402.313,12365.238,12396.094,13026,480352,479788
2018-09-26 10:30:00.000000000,12396.977,12429.089,12386.905,12410.705,15878,479788,480718
2018-09-26 10:45:00.000000000,12410.705,12415.257,12406.234,12411.09,4672,480718,480446
2018-09-26 11:00:00.000000000,12411.09,12419.574,12387.484,12406.263,8892,480446,481074
2018-09-26 11:15:00.000000000,12406.263,12418.317,12372.493,12373.749,11580,481074,479474
2018-09-26 13:30:00.000000000,12371.198,12395.502,12368.018,12390.345,11952,479474,480726
2018-09-26 13:45:00.000000000,12390.345,12390.696,12348.161,12386.379,21090,480726,480286
2018-09-26 14:00:00.000000000,12386.379,12426.976,12377.385,12414.103,21588,480286,480728
2018-09-26 14:15:00.000000000,12414.103,12436.674,12409.519,12414.025,10526,480728,481014
2018-09-26 14:30:00.000000000,12414.025,12437.566,12410.412,12414.535,11166,481014,480504
2018-09-26 14:45:00.000000000,12414.535,12419.384,12406.771,12406.771,13180,480504,475886
2018-09-26 21:00:00.000000000,12407.911,12418.151,12345.17,12366.143,42512,475886,477116
2018-09-26 21:15:00.000000000,12366.143,12378.488,12356.12,12370.822,10560,477116,477392
2018-09-26 21:30:00.000000000,12370.822,12386.059,12323.045,12386.059,18996,477392,475482
2018-09-26 21:45:00.000000000,12386.059,12411.843,12374.061,12383.299,16594,475482,475622
2018-09-26 22:00:00.000000000,12383.299,12397.161,12359.695,12365.112,9238,475622,475244
2018-09-26 22:15:00.000000000,12365.112,12378.429,12355.734,12369.05,6006,475244,475240
2018-09-26 22:30:00.000000000,12369.05,12387.807,12369.05,12386.921,5082,475240,474946
2018-09-26 22:45:00.000000000,12386.921,12386.921,12300.257,12316.447,28944,474946,471312
2018-09-27 09:00:00.000000000,12293.065,12301.462,12232.219,12288.438,48498,471312,470046
2018-09-27 09:15:00.000000000,12288.438,12316.644,12279.63,12297.279,11348,470046,469936
2018-09-27 09:30:00.000000000,12297.279,12302.673,12278.476,12285.41,7154,469936,470454
2018-09-27 09:45:00.000000000,12285.41,12303.758,12274.807,12289.803,7966,470454,470270
2018-09-27 10:00:00.000000000,12289.803,12293.493,12266.992,12279.385,7170,470270,470188
2018-09-27 10:30:00.000000000,12275.763,12302.379,12272.141,12290.627,7984,470188,470258
2018-09-27 10:45:00.000000000,12290.627,12306.888,12279.731,12279.731,6214,470258,469712
2018-09-27 11:00:00.000000000,12279.731,12325.567,12279.731,12312.182,10786,469712,469716
2018-09-27 11:15:00.000000000,12312.182,12312.182,12289.511,12302.732,7608,469716,468830
2018-09-27 13:30:00.000000000,12297.208,12298.771,12245.632,12259.495,20050,468830,466136
2018-09-27 13:45:00.000000000,12259.495,12283.752,12255.872,12277.736,11374,466136,466328
2018-09-27 14:00:00.000000000,12277.736,12277.736,12241.294,12250.626,12484,466328,466222
2018-09-27 14:15:00.000000000,12250.626,12274.067,12240.909,12260.413,10770,466222,466040
2018-09-27 14:30:00.000000000,12260.413,12260.682,12237.648,12255.543,11436,466040,465558
2018-09-27 14:45:00.000000000,12255.543,12255.543,12192.88,12199.125,35886,465558,458168
2018-09-27 21:00:00.000000000,12191.935,12232.286,12188.833,12223.262,27920,458168,460238
2018-09-27 21:15:00.000000000,12223.262,12223.262,12206.349,12211.163,9012,460238,461000
2018-09-27 21:30:00.000000000,12211.163,12212.075,12155.053,12175.746,22618,461000,460456
2018-09-27 21:45:00.000000000,12175.746,12176.045,12130.706,12148.85,18604,460456,460416
2018-09-27 22:00:00.000000000,12148.85,12166.623,12144.57,12163.023,7654,460416,461034
2018-09-27 22:15:00.000000000,12163.023,12177.498,12149.064,12172.985,10008,461034,461010
2018-09-27 22:30:00.000000000,12172.985,12180.564,12160.361,12173.364,6116,461010,460694
2018-09-27 22:45:00.000000000,12173.364,12176.964,12130.989,12135.501,11754,460694,457210
2018-09-28 09:00:00.000000000,12133.35,12187.298,12113.371,12177.946,29162,457210,455664
2018-09-28 09:15:00.000000000,12177.946,12261.698,12174.044,12225.281,25386,455664,454238
2018-09-28 09:30:00.000000000,12225.281,12235.089,12208.755,12212.027,11666,454238,453684
2018-09-28 09:45:00.000000000,12212.027,12221.405,12208.453,12215.697,5622,453684,453488
2018-09-28 10:00:00.000000000,12215.697,12234.71,12210.737,12221.173,6118,453488,452828
2018-09-28 10:30:00.000000000,12224.773,12259.621,12224.773,12227.612,11754,452828,451382
2018-09-28 10:45:00.000000000,12227.612,12245.051,12226.546,12235.316,4644,451382,450916
2018-09-28 11:00:00.000000000,12235.316,12238.917,12208.372,12218.077,9510,450916,450324
2018-09-28 11:15:00.000000000,12218.077,12232.724,12214.83,12218.834,7014,450324,449100
2018-09-28 13:30:00.000000000,12237.538,12257.91,12229.425,12237.563,13236,449100,448600
2018-09-28 13:45:00.000000000,12237.563,12249.861,12214.83,12242.127,10296,448600,448520
2018-09-28 14:00:00.000000000,12242.127,12255.406,12233.989,12237.589,7072,448520,447326
2018-09-28 14:15:00.000000000,12237.589,12245.039,12210.085,12240.905,13096,447326,446428
2018-09-28 14:30:00.000000000,12240.905,12266.784,12225.699,12230.212,18426,446428,444122
2018-09-28 14:45:00.000000000,12230.212,12270.417,12229.274,12269.547,19238,444122,437134
2018-10-08 09:00:00.000000000,12381.643,12407.756,12200.431,12252.775,90204,437134,444490
2018-10-08 09:15:00.000000000,12252.775,12265.315,12224.925,12256.287,18860,444490,446904
2018-10-08 09:30:00.000000000,12256.287,12259.829,12149.242,12191.559,39162,446904,449368
2018-10-08 09:45:00.000000000,12191.559,12213.482,12179.234,12179.234,11692,449368,450224
2018-10-08 10:00:00.000000000,12179.234,12194.687,12159.251,12168.914,11110,450224,452296
2018-10-08 10:30:00.000000000,12168.914,12184.357,12162.127,12167.57,13986,452296,453884
2018-10-08 10:45:00.000000000,12167.57,12177.552,12141.078,12171.736,18068,453884,455502
2018-10-08 11:00:00.000000000,12171.736,12182.132,12158.477,12176.649,8496,455502,456782
2018-10-08 11:15:00.000000000,12176.649,12189.549,12173.107,12180.164,7572,456782,456612
2018-10-08 13:30:00.000000000,12180.164,12227.049,12180.164,12216.788,16026,456612,456710
2018-10-08 13:45:00.000000000,12216.788,12222.582,12200.007,12209.655,8680,456710,457842
2018-10-08 14:00:00.000000000,12209.655,12217.361,12194.868,12200.323,9986,457842,457968
2018-10-08 14:15:00.000000000,12200.323,12217.694,12195.798,12199.007,5242,457968,457344
2018-10-08 14:30:00.000000000,12199.007,12208.67,12166.615,12167.933,12020,457344,457782
2018-10-08 14:45:00.000000000,12167.933,12240.619,12164.049,12240.598,25586,457782,451780
2018-10-08 21:00:00.000000000,12248.021,12299.597,12237.938,12296.036,31458,451780,457394
2018-10-08 21:15:00.000000000,12296.036,12465.954,12291.573,12457.559,81516,457394,466924
2018-10-08 21:30:00.000000000,12457.559,12509.416,12420.642,12474.104,56282,466924,469628
2018-10-08 21:45:00.000000000,12474.104,12513.411,12468.032,12505.017,31994,469628,469484
2018-10-08 22:00:00.000000000,12505.017,12528.318,12475.476,12510.226,26306,469484,470894
2018-10-08 22:15:00.000000000,12510.226,12551.304,12496.322,12506.951,27516,470894,472214
2018-10-08 22:30:00.000000000,12506.951,12541.986,12505.991,12523.863,14772,472214,474310
2018-10-08 22:45:00.000000000,12523.863,12575.041,12487.577,12492.667,41512,474310,467860
2018-10-09 09:00:00.000000000,12497.188,12523.5,12468.429,12477.842,37522,467860,470442
2018-10-09 09:15:00.000000000,12477.842,12516.874,12464.467,12510.679,22332,470442,472398
2018-10-09 09:30:00.000000000,12510.679,12547.854,12492.88,12492.88,30144,472398,473130
2018-10-09 09:45:00.000000000,12492.88,12557.395,12492.88,12534.802,25582,473130,475292
2018-10-09 10:00:00.000000000,12534.802,12767.14,12534.802,12697.249,132682,475292,487030
2018-10-09 10:30:00.000000000,12696.936,12715.058,12460.719,12507.111,84048,487030,477370
2018-10-09 10:45:00.000000000,12507.111,12535.834,12486.331,12514.493,37242,477370,476542
2018-10-09 11:00:00.000000000,12514.493,12534.674,12502.472,12503.861,21578,476542,476780
2018-10-09 11:15:00.000000000,12503.861,12528.093,12499.027,12518.444,14364,476780,476838
2018-10-09 13:30:00.000000000,12522.005,12574.535,12512.934,12556.918,23122,476838,478264
2018-10-09 13:45:00.000000000,12556.918,12577.419,12511.033,12571.908,18710,478264,478552
2018-10-09 14:00:00.000000000,12571.908,12588.107,12544.794,12565.093,19180,478552,479006
2018-10-09 14:15:00.000000000,12565.093,12615.218,12555.089,12577.731,18418,479006,479650
2018-10-09 14:30:00.000000000,12577.731,12639.334,12564.184,12638.658,27692,479650,482132
2018-10-09 14:45:00.000000000,12638.658,12658.1,12610.554,12657.183,33852,482132,479824
2018-10-09 21:00:00.000000000,12649.297,12649.297,12567.082,12609.801,52152,479824,489152
2018-10-09 21:15:00.000000000,12609.801,12636.727,12607.796,12630.907,18066,489152,490980
2018-10-09 21:30:00.000000000,12630.907,12634.518,12607.14,12613.906,11854,490980,491224
2018-10-09 21:45:00.000000000,12613.906,12613.906,12563.801,12581.749,23108,491224,490964
2018-10-09 22:00:00.000000000,12581.749,12610.941,12578.175,12581.988,12488,490964,490366
2018-10-09 22:15:00.000000000,12581.988,12601.438,12573.856,12601.198,5868,490366,489882
2018-10-09 22:30:00.000000000,12601.198,12610.351,12583.563,12601.234,7060,489882,489512
2018-10-09 22:45:00.000000000,12601.234,12605.793,12525.331,12539.411,23568,489512,488124
2018-10-10 09:00:00.000000000,12568.729,12577.057,12535.801,12544.209,27476,488124,488696
2018-10-10 09:15:00.000000000,12544.209,12578.944,12544.209,12572.812,16590,488696,489120
2018-10-10 09:30:00.000000000,12572.812,12576.386,12444.223,12480.6,53608,489120,487852
2018-10-10 09:45:00.000000000,12480.6,12511.447,12467.633,12496.401,18376,487852,487488
2018-10-10 10:00:00.000000000,12496.401,12512.0,12478.783,12497.735,11650,487488,487566
2018-10-10 10:30:00.000000000,12497.735,12520.206,12488.232,12500.492,8842,487566,487792
2018-10-10 10:45:00.000000000,12500.492,12518.835,12490.822,12499.771,9042,487792,487928
2018-10-10 11:00:00.000000000,12499.771,12523.778,12495.214,12522.518,7814,487928,487310
2018-10-10 11:15:00.000000000,12522.518,12537.366,12495.453,12520.716,12222,487310,486260
2018-10-10 13:30:00.000000000,12527.863,12542.669,12507.749,12534.187,16124,486260,487256
2018-10-10 13:45:00.000000000,12534.187,12534.187,12496.156,12514.234,8646,487256,487020
2018-10-10 14:00:00.000000000,12514.234,12528.801,12495.412,12514.85,8016,487020,487448
2018-10-10 14:15:00.000000000,12514.85,12519.408,12493.328,12512.261,10504,487448,487260
2018-10-10 14:30:00.000000000,12512.261,12533.673,12503.384,12516.111,10492,487260,487532
2018-10-10 14:45:00.000000000,12516.111,12523.259,12501.883,12517.726,13468,487532,483830
2018-10-10 21:00:00.000000000,12505.245,12532.645,12482.517,12492.582,26782,483830,486296
2018-10-10 21:15:00.000000000,12492.582,12497.293,12469.886,12488.417,19314,486296,488724
2018-10-10 21:30:00.000000000,12488.417,12496.618,12468.784,12478.407,8912,488724,489292
2018-10-10 21:45:00.000000000,12478.407,12483.239,12394.125,12394.125,39982,489292,489650
2018-10-10 22:00:00.000000000,12394.125,12432.227,12372.177,12391.585,32780,489650,489998
2018-10-10 22:15:00.000000000,12391.585,12391.585,12280.424,12291.896,57070,489998,490580
2018-10-10 22:30:00.000000000,12291.896,12324.82,12286.84,12314.82,22830,490580,490556
2018-10-10 22:45:00.000000000,12314.82,12340.387,12302.013,12331.881,20138,490556,486766
2018-10-11 09:00:00.000000000,12287.742,12287.742,12086.23,12184.75,110798,486766,488396
2018-10-11 09:15:00.000000000,12184.75,12187.548,12156.346,12175.915,28578,488396,490026
2018-10-11 09:30:00.000000000,12175.915,12186.683,12151.474,12176.456,21562,490026,491842
2018-10-11 09:45:00.000000000,12176.456,12250.978,12171.89,12216.898,34148,491842,490774
2018-10-11 10:00:00.000000000,12216.898,12227.174,12194.773,12214.487,11996,490774,490536
2018-10-11 10:30:00.000000000,12220.066,12238.984,12209.575,12219.395,16528,490536,490882
2018-10-11 10:45:00.000000000,12219.395,12233.785,12190.163,12199.603,17944,490882,490288
2018-10-11 11:00:00.000000000,12199.603,12203.903,12167.692,12176.648,24450,490288,489946
2018-10-11 11:15:00.000000000,12176.648,12186.926,12110.298,12168.876,36192,489946,490442
2018-10-11 13:30:00.000000000,12166.336,12199.388,12145.127,12185.037,16896,490442,490598
2018-10-11 13:45:00.000000000,12185.037,12194.13,12149.798,12180.084,13656,490598,490672
2018-10-11 14:00:00.000000000,12180.084,12186.242,12167.969,12171.521,8976,490672,490736
2018-10-11 14:15:00.000000000,12171.521,12181.105,12148.664,12171.441,10202,490736,491024
2018-10-11 14:30:00.000000000,12171.441,12176.98,12137.947,12141.501,15858,491024,491976
2018-10-11 14:45:00.000000000,12141.501,12155.546,12108.979,12119.248,41224,491976,487308
2018-10-11 21:00:00.000000000,12175.52,12205.186,12164.932,12177.725,41230,487308,487788
2018-10-11 21:15:00.000000000,12177.725,12222.55,12177.725,12219.021,19604,487788,486918
2018-10-11 21:30:00.000000000,12219.021,12238.309,12199.358,12210.314,19884,486918,484942
2018-10-11 21:45:00.000000000,12210.314,12238.605,12210.314,12237.217,15236,484942,483644
2018-10-11 22:00:00.000000000,12237.217,12246.555,12219.495,12228.948,12136,483644,482298
2018-10-11 22:15:00.000000000,12228.948,12236.372,12210.247,12213.981,15584,482298,481846
2018-10-11 22:30:00.000000000,12213.981,12229.152,12200.91,12209.357,10020,481846,480726
2018-10-11 22:45:00.000000000,12209.357,12223.639,12204.777,12211.677,10152,480726,478892
2018-10-12 09:00:00.000000000,12198.05,12209.063,12166.086,12180.074,32336,478892,477498
2018-10-12 09:15:00.000000000,12180.074,12194.693,12171.965,12190.113,10224,477498,477310
2018-10-12 09:30:00.000000000,12190.113,12213.047,12173.353,12209.518,17570,477310,477706
2018-10-12 09:45:00.000000000,12209.518,12213.047,12189.378,12194.455,11790,477706,477206
2018-10-12 10:00:00.000000000,12194.455,12202.431,12193.575,12201.435,3896,477206,477172
2018-10-12 10:30:00.000000000,12201.435,12205.462,12180.593,12180.593,6798,477172,477382
2018-10-12 10:45:00.000000000,12180.593,12187.597,12175.46,12184.067,5074,477382,477574
2018-10-12 11:00:00.000000000,12184.067,12194.277,12165.919,12189.448,8088,477574,476584
2018-10-12 11:15:00.000000000,12189.448,12216.155,12170.498,12210.525,13804,476584,475134
2018-10-12 13:30:00.000000000,12217.952,12247.74,12217.952,12229.52,22904,475134,475710
2018-10-12 13:45:00.000000000,12229.52,12236.019,12212.964,12227.064,9442,475710,475754
2018-10-12 14:00:00.000000000,12227.064,12236.517,12217.86,12228.247,6994,475754,476436
