datetime,KQ.i@SHFE.rb.open,KQ.i@SHFE.rb.high,KQ.i@SHFE.rb.low,KQ.i@SHFE.rb.close,KQ.i@SHFE.rb.volume,KQ.i@SHFE.rb.open_oi,KQ.i@SHFE.rb.close_oi
2018-08-03 22:00:00.000000000,4097.606,4126.978,4091.088,4122.1,770808,3827354,3766634
2018-08-06 08:00:00.000000000,4114.947,4119.655,4095.799,4108.286,720106,3766634,3795536
2018-08-06 10:00:00.000000000,4108.286,4109.891,4074.734,4081.699,855400,3795536,3835560
2018-08-06 12:00:00.000000000,4081.66,4132.788,4078.372,4123.823,757114,3835560,3870262
2018-08-06 14:00:00.000000000,4123.823,4171.24,4121.061,4165.791,1264834,3870262,3895402
2018-08-06 20:00:00.000000000,4168.488,4186.131,4157.476,4177.109,898550,3895402,3965812
2018-08-06 22:00:00.000000000,4177.109,4203.358,4151.735,4183.064,1308204,3965812,3904558
2018-08-07 08:00:00.000000000,4179.835,4202.693,4177.663,4182.674,820422,3904558,3973872
2018-08-07 10:00:00.000000000,4182.674,4198.693,4165.363,4175.297,917916,3973872,3958782
2018-08-07 12:00:00.000000000,4176.757,4187.723,4173.892,4179.461,241650,3958782,3968062
2018-08-07 14:00:00.000000000,4179.461,4185.172,4167.365,4179.376,551380,3968062,3926032
2018-08-07 20:00:00.000000000,4177.023,4195.275,4172.216,4175.155,751872,3926032,4004986
2018-08-07 22:00:00.000000000,4175.155,4175.281,4145.94,4153.977,856992,4004986,3967562
2018-08-08 08:00:00.000000000,4153.024,4179.854,4150.091,4168.546,564802,3967562,4001396
2018-08-08 10:00:00.000000000,4168.546,4181.687,4159.589,4177.724,499442,4001396,4000284
2018-08-08 12:00:00.000000000,4176.649,4188.992,4166.435,4181.342,401558,4000284,4021578
2018-08-08 14:00:00.000000000,4181.342,4204.857,4164.861,4166.191,1262772,4021578,3977062
2018-08-08 20:00:00.000000000,4141.708,4159.711,4138.725,4144.389,774648,3977062,3978642
2018-08-08 22:00:00.000000000,4144.389,4157.745,4139.987,4144.156,403484,3978642,3938478
2018-08-09 08:00:00.000000000,4146.72,4152.268,4111.266,4123.484,1082892,3938478,3886632
2018-08-09 10:00:00.000000000,4123.484,4151.781,4121.946,4131.875,826286,3886632,3864660
2018-08-09 12:00:00.000000000,4138.911,4173.319,4138.911,4163.452,628186,3864660,3898480
2018-08-09 14:00:00.000000000,4163.452,4172.557,4150.146,4159.581,633412,3898480,3871842
2018-08-09 20:00:00.000000000,4159.53,4171.145,4153.646,4161.29,591096,3871842,3920072
2018-08-09 22:00:00.000000000,4161.29,4167.611,4141.288,4149.689,402686,3920072,3891186
2018-08-10 08:00:00.000000000,4148.238,4181.835,4136.429,4177.715,816166,3891186,3918122
2018-08-10 10:00:00.000000000,4177.715,4192.364,4163.362,4163.79,824500,3918122,3926922
2018-08-10 12:00:00.000000000,4161.255,4162.485,4148.807,4152.551,450414,3926922,3919852
2018-08-10 14:00:00.000000000,4152.551,4160.023,4113.901,4114.034,979330,3919852,3819030
2018-08-10 20:00:00.000000000,4109.486,4127.191,4104.564,4115.267,788828,3819030,3837608
2018-08-10 22:00:00.000000000,4115.267,4130.84,4114.271,4118.589,341882,3837608,3823834
2018-08-13 08:00:00.000000000,4151.391,4211.896,4151.391,4210.473,1717812,3823834,3911110
2018-08-13 10:00:00.000000000,4210.473,4227.93,4205.831,4221.834,1019482,3911110,3991236
2018-08-13 12:00:00.000000000,4220.194,4234.904,4216.983,4223.138,430650,3991236,4003064
2018-08-13 14:00:00.000000000,4223.138,4250.05,4218.816,4247.362,822324,4003064,3980422
2018-08-13 20:00:00.000000000,4246.504,4253.686,4236.74,4246.429,609130,3980422,3980778
2018-08-13 22:00:00.000000000,4246.429,4272.093,4242.966,4271.11,524676,3980778,3957736
2018-08-14 08:00:00.000000000,4266.053,4266.695,4237.493,4253.972,693870,3957736,3929882
2018-08-14 10:00:00.000000000,4253.972,4260.575,4237.571,4244.743,423238,3929882,3925652
2018-08-14 12:00:00.000000000,4244.265,4251.667,4231.512,4238.921,314546,3925652,3927544
2018-08-14 14:00:00.000000000,4238.921,4240.359,4207.564,4225.341,973214,3927544,3806522
2018-08-14 20:00:00.000000000,4228.338,4247.718,4223.954,4243.842,622144,3806522,3866562
2018-08-14 22:00:00.000000000,4243.842,4260.202,4241.838,4247.111,512226,3866562,3866504
2018-08-15 08:00:00.000000000,4247.631,4251.336,4225.997,4233.256,540238,3866504,3858168
2018-08-15 10:00:00.000000000,4233.256,4254.392,4228.838,4239.271,622590,3858168,3833292
2018-08-15 12:00:00.000000000,4236.272,4241.637,4231.149,4235.172,214326,3833292,3848156
2018-08-15 14:00:00.000000000,4235.172,4248.962,4230.79,4246.038,569176,3848156,3816484
2018-08-15 20:00:00.000000000,4240.427,4254.181,4215.558,4232.852,1082652,3816484,3818488
2018-08-15 22:00:00.000000000,4232.852,4232.852,4208.457,4211.958,800392,3818488,3770104
2018-08-16 08:00:00.000000000,4192.983,4208.017,4180.536,4203.019,1156312,3770104,3757914
2018-08-16 10:00:00.000000000,4203.019,4235.75,4199.038,4216.368,843854,3757914,3754672
2018-08-16 12:00:00.000000000,4219.874,4240.291,4219.874,4225.968,436954,3754672,3787286
2018-08-16 14:00:00.000000000,4225.968,4238.558,4220.014,4234.047,519106,3787286,3766798
2018-08-16 20:00:00.000000000,4252.17,4258.142,4223.743,4244.737,969614,3766798,3832782
2018-08-16 22:00:00.000000000,4244.737,4247.761,4225.899,4233.841,446260,3832782,3816422
2018-08-17 08:00:00.000000000,4234.44,4247.784,4227.732,4234.466,551162,3816422,3865740
2018-08-17 10:00:00.000000000,4234.466,4289.722,4232.581,4286.065,1186836,3865740,3964260
2018-08-17 12:00:00.000000000,4288.007,4336.714,4288.007,4336.27,962360,3964260,3980198
2018-08-17 14:00:00.000000000,4336.27,4372.685,4330.316,4366.83,1597952,3980198,3843634
2018-08-17 20:00:00.000000000,4341.096,4372.55,4330.298,4372.55,1043892,3843634,3902100
2018-08-17 22:00:00.000000000,4372.55,4400.435,4352.629,4392.694,1217574,3902100,3907410
2018-08-20 08:00:00.000000000,4393.496,4399.685,4364.465,4391.822,1035438,3907410,3912686
2018-08-20 10:00:00.000000000,4391.822,4401.984,4361.47,4378.323,821946,3912686,3912242
2018-08-20 12:00:00.000000000,4380.479,4423.454,4380.479,4421.905,624362,3912242,3951614
2018-08-20 14:00:00.000000000,4421.905,4448.754,4412.357,4436.104,1059578,3951614,3859412
2018-08-20 20:00:00.000000000,4417.786,4429.726,4413.755,4422.646,583598,3859412,3898570
2018-08-20 22:00:00.000000000,4422.646,4439.885,4412.727,4420.806,593648,3898570,3865676
2018-08-21 08:00:00.000000000,4414.017,4423.109,4391.165,4421.12,970526,3865676,3870362
2018-08-21 10:00:00.000000000,4421.12,4423.166,4394.679,4397.287,648234,3870362,3876360
2018-08-21 12:00:00.000000000,4399.701,4406.139,4356.761,4386.828,811374,3876360,3863332
2018-08-21 14:00:00.000000000,4386.828,4391.496,4369.208,4372.614,798556,3863332,3810210
2018-08-21 20:00:00.000000000,4362.303,4371.913,4338.271,4350.394,1160250,3810210,3734588
2018-08-21 22:00:00.000000000,4350.394,4380.057,4349.717,4373.622,669054,3734588,3719564
2018-08-22 08:00:00.000000000,4376.014,4419.393,4374.208,4415.15,872162,3719564,3801906
2018-08-22 10:00:00.000000000,4415.15,4440.249,4401.727,4418.975,988456,3801906,3827790
2018-08-22 12:00:00.000000000,4418.094,4426.074,4384.762,4401.259,522124,3827790,3835050
2018-08-22 14:00:00.000000000,4401.259,4410.387,4367.324,4368.375,934888,3835050,3752470
2018-08-22 20:00:00.000000000,4358.902,4383.942,4352.377,4373.644,985156,3752470,3810730
2018-08-22 22:00:00.000000000,4373.644,4373.644,4343.746,4356.644,704004,3810730,3776816
2018-08-23 08:00:00.000000000,4353.534,4377.761,4341.391,4355.9,697160,3776816,3792782
2018-08-23 10:00:00.000000000,4355.9,4364.645,4302.939,4327.552,1594776,3792782,3707816
2018-08-23 12:00:00.000000000,4331.29,4368.494,4331.048,4359.361,709356,3707816,3751702
2018-08-23 14:00:00.000000000,4359.361,4363.295,4311.894,4315.065,967398,3751702,3685376
2018-08-23 20:00:00.000000000,4301.881,4311.539,4286.937,4297.073,873474,3685376,3701064
2018-08-23 22:00:00.000000000,4297.073,4319.004,4295.919,4308.21,526926,3701064,3705960
2018-08-24 08:00:00.000000000,4308.338,4341.365,4307.923,4321.441,733458,3705960,3768698
2018-08-24 10:00:00.000000000,4321.441,4332.024,4310.324,4316.856,634626,3768698,3794600
2018-08-24 12:00:00.000000000,4319.719,4334.242,4310.394,4313.09,372556,3794600,3798720
2018-08-24 14:00:00.000000000,4313.09,4369.896,4312.733,4361.109,1111214,3798720,3871142
2018-08-24 20:00:00.000000000,4360.94,4365.775,4337.762,4340.796,706194,3871142,3885528
2018-08-24 22:00:00.000000000,4340.796,4349.974,4338.354,4342.939,261832,3885528,3847702
2018-08-27 08:00:00.000000000,4351.15,4357.654,4267.63,4278.155,1876934,3847702,3732918
2018-08-27 10:00:00.000000000,4278.155,4290.422,4258.271,4280.809,1005538,3732918,3624624
2018-08-27 12:00:00.000000000,4282.674,4290.23,4268.01,4268.943,338810,3624624,3625080
2018-08-27 14:00:00.000000000,4268.943,4269.672,4235.039,4240.486,1274886,3625080,3499538
2018-08-27 20:00:00.000000000,4250.387,4261.829,4228.806,4245.964,830622,3499538,3499276
2018-08-27 22:00:00.000000000,4245.964,4260.909,4245.964,4250.322,326242,3499276,3478384
2018-08-28 08:00:00.000000000,4249.599,4267.823,4238.194,4266.09,770492,3478384,3480614
2018-08-28 10:00:00.000000000,4266.09,4278.509,4256.927,4273.719,805784,3480614,3485420
2018-08-28 12:00:00.000000000,4273.516,4286.184,4265.759,4272.25,357600,3485420,3465484
2018-08-28 14:00:00.000000000,4272.25,4279.883,4254.542,4269.429,525482,3465484,3446250
2018-08-28 20:00:00.000000000,4279.191,4288.515,4266.365,4285.519,886020,3446250,3490790
2018-08-28 22:00:00.000000000,4285.519,4291.188,4250.917,4252.42,635084,3490790,3458060
2018-08-29 08:00:00.000000000,4258.8,4268.717,4255.087,4263.983,489960,3458060,3501162
2018-08-29 10:00:00.000000000,4263.983,4306.339,4247.542,4306.0,1180132,3501162,3512992
2018-08-29 12:00:00.000000000,4303.671,4312.748,4291.484,4294.01,616812,3512992,3543538
2018-08-29 14:00:00.000000000,4294.01,4295.319,4203.101,4205.345,2166910,3543538,3487178
2018-08-29 20:00:00.000000000,4199.378,4209.064,4178.835,4186.117,1104732,3487178,3521302
2018-08-29 22:00:00.000000000,4186.117,4187.856,4159.895,4172.259,949290,3521302,3503298
2018-08-30 08:00:00.000000000,4172.087,4183.236,4167.067,4179.854,544406,3503298,3494164
2018-08-30 10:00:00.000000000,4179.854,4194.047,4154.162,4172.038,1132826,3494164,3475842
2018-08-30 12:00:00.000000000,4170.682,4175.502,4134.483,4154.938,1013558,3475842,3455114
2018-08-30 14:00:00.000000000,4154.938,4168.793,4143.156,4161.569,893416,3455114,3415614
2018-08-30 20:00:00.000000000,4148.32,4155.888,4140.322,4145.806,598384,3415614,3427400
2018-08-30 22:00:00.000000000,4145.806,4158.566,4139.635,4151.179,355368,3427400,3410712
2018-08-31 08:00:00.000000000,4149.6,4175.801,4126.147,4140.54,1107992,3410712,3478494
2018-08-31 10:00:00.000000000,4140.54,4142.313,4091.677,4115.692,1533708,3478494,3420330
2018-08-31 12:00:00.000000000,4116.591,4141.208,4116.591,4120.91,614960,3420330,3422568
2018-08-31 14:00:00.000000000,4120.91,4134.067,4111.551,4118.729,673832,3422568,3390822
2018-08-31 20:00:00.000000000,4112.175,4139.702,4109.998,4131.817,728238,3390822,3509652
2018-08-31 22:00:00.000000000,4131.817,4142.394,4125.027,4131.771,501274,3509652,3482034
2018-09-03 08:00:00.000000000,4128.421,4135.005,4108.967,4116.688,926752,3482034,3516302
2018-09-03 10:00:00.000000000,4116.688,4128.07,4082.353,4120.942,1327046,3516302,3523628
2018-09-03 12:00:00.000000000,4123.414,4132.584,4095.56,4101.122,519006,3523628,3575766
2018-09-03 14:00:00.000000000,4101.122,4119.79,4096.349,4116.335,604458,3575766,3581550
2018-09-03 20:00:00.000000000,4113.911,4116.135,4097.835,4098.901,480496,3581550,3629888
2018-09-03 22:00:00.000000000,4098.901,4115.686,4096.912,4108.071,301556,3629888,3636398
2018-09-04 08:00:00.000000000,4109.028,4157.692,4103.989,4156.464,1121980,3636398,3655210
2018-09-04 10:00:00.000000000,4156.464,4157.168,4126.628,4142.635,792388,3655210,3640732
2018-09-04 12:00:00.000000000,4146.215,4153.845,4138.206,4141.227,525134,3640732,3654950
2018-09-04 14:00:00.000000000,4141.227,4153.83,4129.067,4134.797,852330,3654950,3636920
2018-09-04 20:00:00.000000000,4130.767,4135.173,4093.109,4109.765,865942,3636920,3652806
2018-09-04 22:00:00.000000000,4109.765,4140.155,4104.199,4128.355,771936,3652806,3566472
2018-09-05 08:00:00.000000000,4128.153,4129.988,4086.681,4098.632,1023086,3566472,3616208
2018-09-05 10:00:00.000000000,4098.632,4113.505,4091.322,4095.51,752574,3616208,3648026
2018-09-05 12:00:00.000000000,4099.554,4103.412,4076.628,4086.67,532908,3648026,3704384
2018-09-05 14:00:00.000000000,4086.67,4117.451,4073.167,4109.714,1215368,3704384,3619186
2018-09-05 20:00:00.000000000,4122.538,4130.047,4113.345,4127.352,703450,3619186,3635884
2018-09-05 22:00:00.000000000,4127.352,4132.585,4105.903,4115.492,586466,3635884,3612878
2018-09-06 08:00:00.000000000,4115.729,4138.815,4108.805,4132.285,742854,3612878,3653966
2018-09-06 10:00:00.000000000,4132.285,4155.08,4127.433,4145.326,1103632,3653966,3718446
2018-09-06 12:00:00.000000000,4150.537,4153.931,4131.912,4136.809,556262,3718446,3738572
2018-09-06 14:00:00.000000000,4136.809,4157.477,4131.028,4155.888,768284,3738572,3724404
2018-09-06 20:00:00.000000000,4166.142,4215.979,4165.173,4215.106,1642096,3724404,3887618
2018-09-06 22:00:00.000000000,4215.106,4230.479,4206.146,4229.433,812910,3887618,3848970
2018-09-07 08:00:00.000000000,4227.554,4247.338,4223.857,4239.958,814744,3848970,3852086
2018-09-07 10:00:00.000000000,4239.958,4242.314,4218.209,4227.813,728480,3852086,3864116
2018-09-07 12:00:00.000000000,4226.818,4234.279,4207.038,4212.064,524974,3864116,3867626
2018-09-07 14:00:00.000000000,4212.064,4217.952,4172.539,4187.733,1335232,3867626,3723382
2018-09-07 20:00:00.000000000,4193.162,4220.674,4184.286,4214.51,741762,3723382,3779008
2018-09-07 22:00:00.000000000,4214.51,4238.736,4212.912,4234.189,532834,3779008,3747188
2018-09-10 08:00:00.000000000,4258.25,4283.272,4254.679,4269.034,1301580,3747188,3858104
2018-09-10 10:00:00.000000000,4269.034,4271.159,4247.715,4259.023,588180,3858104,3862542
2018-09-10 12:00:00.000000000,4258.888,4268.22,4254.935,4257.996,187132,3862542,3874580
2018-09-10 14:00:00.000000000,4257.996,4287.929,4257.86,4279.676,784702,3874580,3840398
2018-09-10 20:00:00.000000000,4249.129,4252.943,4180.863,4195.497,1930072,3840398,3846832
2018-09-10 22:00:00.000000000,4195.497,4203.571,4163.882,4171.907,841632,3846832,3833162
2018-09-11 08:00:00.000000000,4171.773,4182.813,4145.329,4152.913,1140786,3833162,3805916
2018-09-11 10:00:00.000000000,4152.913,4166.771,4136.862,4159.845,831606,3805916,3794084
2018-09-11 12:00:00.000000000,4158.014,4168.917,4150.21,4156.896,301918,3794084,3783426
2018-09-11 14:00:00.000000000,4156.896,4161.367,4071.476,4075.994,1800106,3783426,3679964
2018-09-11 20:00:00.000000000,4105.017,4113.037,4082.875,4104.557,1178174,3679964,3703788
2018-09-11 22:00:00.000000000,4104.557,4136.321,4089.173,4091.769,1114870,3703788,3669918
2018-09-12 08:00:00.000000000,4092.35,4103.512,3998.323,4010.958,2079688,3669918,3738664
2018-09-12 10:00:00.000000000,4010.958,4042.723,4001.395,4038.917,1043878,3738664,3682852
2018-09-12 12:00:00.000000000,4046.651,4062.446,4038.377,4047.157,700590,3682852,3665342
2018-09-12 14:00:00.000000000,4047.157,4058.086,4038.846,4049.581,698778,3665342,3644088
2018-09-12 20:00:00.000000000,4036.106,4069.46,4013.241,4036.879,1434728,3644088,3599872
2018-09-12 22:00:00.000000000,4036.879,4049.699,4033.492,4037.449,409320,3599872,3563902
2018-09-13 08:00:00.000000000,4045.23,4079.864,4041.508,4065.761,951152,3563902,3555644
2018-09-13 10:00:00.000000000,4065.761,4069.3,4031.427,4048.328,963762,3555644,3563252
2018-09-13 12:00:00.000000000,4051.009,4063.859,4045.03,4051.141,457218,3563252,3552734
2018-09-13 14:00:00.000000000,4051.141,4072.928,4050.694,4071.075,711190,3552734,3497582
2018-09-13 20:00:00.000000000,4074.629,4082.082,4043.672,4062.801,858120,3497582,3536532
2018-09-13 22:00:00.000000000,4062.801,4068.661,4049.275,4055.5,457914,3536532,3483434
2018-09-14 08:00:00.000000000,4056.146,4077.414,4051.064,4070.589,564616,3483434,3496314
2018-09-14 10:00:00.000000000,4070.589,4098.923,4068.221,4098.304,995664,3496314,3543730
2018-09-14 12:00:00.000000000,4098.414,4101.392,4085.22,4099.403,350302,3543730,3568352
2018-09-14 14:00:00.000000000,4099.403,4115.619,4075.745,4093.548,1090320,3568352,3523914
2018-09-14 20:00:00.000000000,4109.742,4117.465,4097.783,4113.379,627918,3523914,3602462
2018-09-14 22:00:00.000000000,4113.379,4157.464,4101.772,4157.464,779082,3602462,3574908
2018-09-17 08:00:00.000000000,4138.336,4145.529,4119.319,4142.138,938410,3574908,3563316
2018-09-17 10:00:00.000000000,4142.138,4146.532,4094.076,4106.585,1132786,3563316,3518802
2018-09-17 12:00:00.000000000,4105.7,4107.538,4090.811,4106.028,314216,3518802,3521314
2018-09-17 14:00:00.000000000,4106.028,4115.204,4097.848,4108.929,487108,3521314,3478662
2018-09-17 20:00:00.000000000,4110.39,4145.491,4107.113,4144.217,798026,3478662,3531474
2018-09-17 22:00:00.000000000,4144.217,4156.209,4139.081,4150.494,519038,3531474,3523540
2018-09-18 08:00:00.000000000,4143.122,4143.129,4103.11,4132.257,1224050,3523540,3531204
2018-09-18 10:00:00.000000000,4132.257,4155.9,4123.595,4128.848,772270,3531204,3544264
2018-09-18 12:00:00.000000000,4131.573,4150.256,4131.573,4146.323,306476,3544264,3564412
2018-09-18 14:00:00.000000000,4146.323,4170.844,4141.88,4169.85,959600,3564412,3588486
2018-09-18 20:00:00.000000000,4186.145,4204.59,4179.112,4202.939,956548,3588486,3650836
2018-09-18 22:00:00.000000000,4202.939,4203.827,4179.732,4188.228,600338,3650836,3614186
2018-09-19 08:00:00.000000000,4191.99,4192.771,4173.909,4179.113,497484,3614186,3632682
2018-09-19 10:00:00.000000000,4179.113,4201.046,4171.892,4185.777,774240,3632682,3623960
2018-09-19 12:00:00.000000000,4188.174,4188.937,4145.804,4154.29,657690,3623960,3604050
2018-09-19 14:00:00.000000000,4154.29,4169.995,4148.76,4151.504,740418,3604050,3517890
2018-09-19 20:00:00.000000000,4162.241,4173.27,4154.053,4168.536,549786,3517890,3512256
2018-09-19 22:00:00.000000000,4168.536,4177.877,4155.985,4175.467,435930,3512256,3466544
2018-09-20 08:00:00.000000000,4170.424,4183.17,4151.068,4151.839,678256,3466544,3496048
2018-09-20 10:00:00.000000000,4151.839,4154.392,4130.104,4152.431,928834,3496048,3503234
2018-09-20 12:00:00.000000000,4156.237,4170.713,4134.707,4139.398,707774,3503234,3517670
2018-09-20 14:00:00.000000000,4139.398,4145.367,4124.488,4137.243,822066,3517670,3487006
2018-09-20 20:00:00.000000000,4129.796,4148.628,4119.455,4144.229,673990,3487006,3512130
2018-09-20 22:00:00.000000000,4144.229,4158.237,4137.124,4155.81,400990,3512130,3496732
2018-09-21 08:00:00.000000000,4157.563,4157.563,4131.937,4146.926,539098,3496732,3478168
2018-09-21 10:00:00.000000000,4146.926,4156.428,4126.604,4147.543,889486,3478168,3425512
2018-09-21 12:00:00.000000000,4150.98,4171.706,4145.604,4166.383,521410,3425512,3442584
2018-09-21 14:00:00.000000000,4166.383,4170.257,4153.917,4160.254,668434,3442584,3322118
2018-09-25 08:00:00.000000000,4162.186,4164.097,4102.81,4106.682,1265708,3322118,3369770
2018-09-25 10:00:00.000000000,4106.682,4110.241,4093.313,4100.598,658574,3369770,3366416
2018-09-25 12:00:00.000000000,4101.373,4101.373,4077.532,4081.329,427562,3366416,3388178
2018-09-25 14:00:00.000000000,4081.329,4082.202,4067.398,4074.256,691248,3388178,3384634
2018-09-25 20:00:00.000000000,4075.544,4085.014,4058.888,4077.625,558812,3384634,3418964
2018-09-25 22:00:00.000000000,4077.625,4079.583,4063.78,4072.651,325828,3418964,3405850
2018-09-26 08:00:00.000000000,4071.226,4072.472,4040.338,4045.21,885088,3405850,3443458
2018-09-26 10:00:00.000000000,4045.21,4066.637,4045.091,4056.524,502698,3443458,3430000
2018-09-26 12:00:00.000000000,4063.724,4082.004,4058.27,4065.631,473588,3430000,3405774
2018-09-26 14:00:00.000000000,4065.631,4084.978,4061.861,4074.792,537160,3405774,3347680
2018-09-26 20:00:00.000000000,4077.057,4090.386,4067.711,4068.506,709536,3347680,3258502
2018-09-26 22:00:00.000000000,4068.506,4082.889,4064.575,4075.833,297106,3258502,3204060
2018-09-27 08:00:00.000000000,4075.833,4094.179,4071.983,4080.851,485890,3204060,3195028
2018-09-27 10:00:00.000000000,4080.851,4084.5,4068.116,4072.497,372646,3195028,3186584
2018-09-27 12:00:00.000000000,4072.373,4072.373,4024.351,4028.949,725722,3186584,3221758
2018-09-27 14:00:00.000000000,4028.949,4033.567,4008.991,4018.232,853388,3221758,3169430
2018-09-27 20:00:00.000000000,3997.398,3999.683,3937.67,3948.397,1351714,3169430,3222678
2018-09-27 22:00:00.000000000,3948.397,3949.996,3913.438,3915.933,799212,3222678,3184520
2018-09-28 08:00:00.000000000,3917.18,3954.252,3917.18,3938.759,694516,3184520,3111930
2018-09-28 10:00:00.000000000,3938.759,3966.608,3932.989,3957.396,593228,3111930,3077014
2018-09-28 12:00:00.000000000,3958.069,3961.916,3948.446,3953.531,225712,3077014,3057778
2018-09-28 14:00:00.000000000,3953.531,3960.56,3932.679,3953.241,720180,3057778,2925900
2018-10-08 08:00:00.000000000,3940.512,3947.574,3893.957,3897.792,1228288,2925900,3055150
2018-10-08 10:00:00.000000000,3897.792,3931.134,3894.675,3929.075,616792,3055150,3071924
2018-10-08 12:00:00.000000000,3929.353,3934.83,3920.854,3926.382,223560,3071924,3075828
2018-10-08 14:00:00.000000000,3926.382,3967.549,3926.382,3954.925,877666,3075828,2989324
2018-10-08 20:00:00.000000000,3952.102,3996.461,3947.781,3991.846,974172,2989324,3095072
2018-10-08 22:00:00.000000000,3991.846,3993.928,3958.498,3964.136,575272,3095072,3055088
2018-10-09 08:00:00.000000000,3962.509,3989.566,3959.975,3985.267,661812,3055088,3099704
2018-10-09 10:00:00.000000000,3985.267,3998.585,3974.506,3995.195,763242,3099704,3093940
2018-10-09 12:00:00.000000000,3998.6,4009.41,3988.931,3996.223,458644,3093940,3088290
2018-10-09 14:00:00.000000000,3996.223,4018.866,3988.044,4011.355,620628,3088290,3037806
2018-10-09 20:00:00.000000000,4006.41,4027.977,4002.683,4004.848,695410,3037806,3052682
2018-10-09 22:00:00.000000000,4004.848,4017.605,3997.315,4006.004,440250,3052682,3032240
2018-10-10 08:00:00.000000000,4008.924,4013.815,3967.712,3983.644,832126,3032240,3085064
2018-10-10 10:00:00.000000000,3983.644,4012.99,3980.489,4012.313,711672,3085064,3076042
2018-10-10 12:00:00.000000000,4014.738,4019.453,3999.282,4017.558,365318,3076042,3066238
2018-10-10 14:00:00.000000000,4017.558,4044.178,4013.659,4022.83,1223856,3066238,3031814
2018-10-10 20:00:00.000000000,4003.978,4005.449,3947.014,3947.014,1018500,3031814,3071082
2018-10-10 22:00:00.000000000,3947.014,3973.915,3946.69,3969.327,660734,3071082,3039090
2018-10-11 08:00:00.000000000,3961.582,3986.283,3921.278,3985.455,1168512,3039090,3073712
2018-10-11 10:00:00.000000000,3985.455,4002.363,3974.683,3986.382,948348,3073712,3078324
2018-10-11 12:00:00.000000000,3989.854,4024.676,3969.371,4023.688,810856,3078324,3126254
2018-10-11 14:00:00.000000000,4023.688,4030.581,4005.648,4013.851,902852,3126254,3067450
2018-10-11 20:00:00.000000000,4036.213,4044.441,4014.116,4034.192,861044,3067450,3101402
2018-10-11 22:00:00.000000000,4034.192,4037.996,4014.61,4026.412,420030,3101402,3085036
2018-10-12 08:00:00.000000000,4015.52,4024.076,4000.652,4017.202,643694,3085036,3100706
2018-10-12 10:00:00.000000000,4017.202,4038.54,4011.368,4035.884,673160,3100706,3129158
2018-10-12 12:00:00.000000000,4040.212,4079.867,4040.212,4072.551,863296,3129158,3152424
2018-10-12 14:00:00.000000000,4072.551,4089.33,4054.33,4060.129,1018570,3152424,3119598
2018-10-12 20:00:00.000000000,4062.508,4082.971,4056.46,4070.888,524624,3119598,3160162
2018-10-12 22:00:00.000000000,4070.888,4071.879,4049.428,4067.013,480730,3160162,3114986
2018-10-15 08:00:00.000000000,4080.146,4087.14,4057.812,4074.397,1025064,3114986,3186994
2018-10-15 10:00:00.000000000,4074.397,4104.218,4071.746,4101.245,1173824,3186994,3289306
2018-10-15 12:00:00.000000000,4103.07,4105.891,4089.586,4098.721,342080,3289306,3303700
2018-10-15 14:00:00.000000000,4098.721,4114.645,4095.555,4099.661,692514,3303700,3266456
2018-10-15 20:00:00.000000000,4108.405,4110.871,4080.417,4083.207,787390,3266456,3295990
2018-10-15 22:00:00.000000000,4083.207,4092.761,4075.081,4081.047,385706,3295990,3277344
2018-10-16 08:00:00.000000000,4078.9,4100.94,4068.592,4100.112,580458,3277344,3319754
2018-10-16 10:00:00.000000000,4100.112,4104.554,4081.54,4102.735,647518,3319754,3322422
2018-10-16 12:00:00.000000000,4103.563,4105.544,4086.308,4086.308,228652,3322422,3340050
2018-10-16 14:00:00.000000000,4086.308,4087.136,4054.908,4064.036,962252,3340050,3280540
2018-10-16 20:00:00.000000000,4062.588,4076.751,4046.654,4053.22,767522,3280540,3358630
2018-10-16 22:00:00.000000000,4053.22,4072.455,4051.887,4066.431,428180,3358630,3333802
2018-10-17 08:00:00.000000000,4077.904,4108.923,4073.28,4100.282,1022466,3333802,3449442
2018-10-17 10:00:00.000000000,4100.282,4127.188,4097.325,4125.386,893170,3449442,3528302
2018-10-17 12:00:00.000000000,4125.386,4129.635,4112.982,4119.417,412424,3528302,3514706
2018-10-17 14:00:00.000000000,4119.417,4133.116,4108.741,4131.955,698814,3514706,3503204
2018-10-17 20:00:00.000000000,4139.892,4147.23,4113.283,4121.048,967574,3503204,3554016
2018-10-17 22:00:00.000000000,4121.048,4125.271,4092.5,4098.315,706438,3554016,3495492
2018-10-18 08:00:00.000000000,4100.564,4112.453,4091.203,4092.365,629494,3495492,3512384
2018-10-18 10:00:00.000000000,4092.365,4112.334,4068.293,4108.589,1058616,3512384,3499338
2018-10-18 12:00:00.000000000,4110.207,4110.386,4052.307,4055.068,806350,3499338,3513520
2018-10-18 14:00:00.000000000,4055.068,4062.049,4032.847,4048.414,1155874,3513520,3454972
2018-10-18 20:00:00.000000000,4029.298,4047.418,4008.639,4044.235,953328,3454972,3426184
2018-10-18 22:00:00.000000000,4044.235,4057.443,4036.713,4054.846,454688,3426184,3405598
2018-10-19 08:00:00.000000000,4055.649,4062.208,4023.806,4053.629,945124,3405598,3419954
2018-10-19 10:00:00.000000000,4053.629,4054.488,4025.435,4031.806,842864,3419954,3467304
