datetime,KQ.i@SHFE.ni.open,KQ.i@SHFE.ni.high,KQ.i@SHFE.ni.low,KQ.i@SHFE.ni.close,KQ.i@SHFE.ni.volume,KQ.i@SHFE.ni.open_oi,KQ.i@SHFE.ni.close_oi
2018-11-09 21:30:00.000000000,95681.992,95721.992,95262.055,95474.016,71702,540336,554316
2018-11-09 22:00:00.000000000,95474.016,95490.844,95052.75,95056.047,68464,554316,563448
2018-11-09 22:30:00.000000000,95056.047,95056.047,94483.375,94778.172,120446,563448,566782
2018-11-09 23:00:00.000000000,94778.172,94840.687,94453.398,94810.234,61264,566782,577634
2018-11-09 23:30:00.000000000,94810.234,95013.758,94768.664,94974.719,53780,577634,574720
2018-11-10 00:00:00.000000000,94974.719,95055.508,94683.898,94743.508,33772,574720,572664
2018-11-10 00:30:00.000000000,94743.508,94914.312,94727.211,94799.195,27750,572664,565504
2018-11-12 09:00:00.000000000,94811.602,94866.68,94122.039,94342.992,104508,565504,572120
2018-11-12 09:30:00.000000000,94342.992,94887.469,94261.375,94808.312,56548,572120,561152
2018-11-12 10:00:00.000000000,94808.312,94892.797,94723.93,94867.703,14060,561152,559486
2018-11-12 10:30:00.000000000,94881.094,94935.078,94551.094,94693.266,31450,559486,560468
2018-11-12 11:00:00.000000000,94693.266,94901.891,94651.867,94775.898,26030,560468,558792
2018-11-12 13:30:00.000000000,94767.211,94861.508,94471.187,94758.898,40974,558792,557748
2018-11-12 14:00:00.000000000,94758.898,94834.273,94522.984,94642.469,31130,557748,555006
2018-11-12 14:30:00.000000000,94642.469,94843.172,94539.023,94653.437,45560,555006,547132
2018-11-12 21:00:00.000000000,94782.648,94967.383,94574.844,94913.812,64706,547132,551286
2018-11-12 21:30:00.000000000,94913.812,95173.641,94820.836,95029.562,59326,551286,545876
2018-11-12 22:00:00.000000000,95029.562,95134.039,94826.914,94892.961,31622,545876,545500
2018-11-12 22:30:00.000000000,94892.961,95081.336,94760.977,95012.898,36446,545500,544408
2018-11-12 23:00:00.000000000,95012.898,95124.18,94931.727,95058.477,30686,544408,541712
2018-11-12 23:30:00.000000000,95058.477,95078.094,94958.758,95024.539,15934,541712,542204
2018-11-13 00:00:00.000000000,95024.539,95104.922,94998.492,95040.891,10616,542204,541238
2018-11-13 00:30:00.000000000,95040.891,95096.812,94755.516,94768.18,20466,541238,536182
2018-11-13 09:00:00.000000000,94606.859,94686.578,94238.633,94257.633,85428,536182,539554
2018-11-13 09:30:00.000000000,94257.633,94591.039,94249.391,94562.656,33654,539554,538344
2018-11-13 10:00:00.000000000,94562.656,94749.727,94505.055,94745.266,19170,538344,536194
2018-11-13 10:30:00.000000000,94732.602,94743.32,94524.242,94630.211,25066,536194,535196
2018-11-13 11:00:00.000000000,94630.211,94890.148,94588.555,94775.445,33106,535196,532692
2018-11-13 13:30:00.000000000,94771.398,95380.367,94771.398,95194.672,76840,532692,526904
2018-11-13 14:00:00.000000000,95194.672,95254.969,95029.773,95128.453,31140,526904,525084
2018-11-13 14:30:00.000000000,95128.453,95237.352,95053.703,95165.625,30814,525084,517868
2018-11-13 21:00:00.000000000,95105.437,95603.117,95105.437,95510.18,82440,517868,520034
2018-11-13 21:30:00.000000000,95510.18,95516.312,95227.484,95257.539,40840,520034,519716
2018-11-13 22:00:00.000000000,95257.539,95331.625,94889.383,94925.812,52484,519716,525310
2018-11-13 22:30:00.000000000,94925.812,94973.734,94615.062,94742.742,59164,525310,530552
2018-11-13 23:00:00.000000000,94742.742,94754.586,94303.648,94311.078,58742,530552,539414
2018-11-13 23:30:00.000000000,94311.078,94435.727,94118.609,94382.594,69670,539414,543464
2018-11-14 00:00:00.000000000,94382.594,94609.398,94254.227,94297.695,37352,543464,544894
2018-11-14 00:30:00.000000000,94297.695,94317.117,93663.641,93833.461,75776,544894,549012
2018-11-14 09:00:00.000000000,93995.742,94188.586,93754.18,93886.766,68540,549012,548060
2018-11-14 09:30:00.000000000,93886.766,94148.453,93779.609,94099.992,39904,548060,543908
2018-11-14 10:00:00.000000000,94099.992,94272.805,94039.828,94063.734,19858,543908,543022
2018-11-14 10:30:00.000000000,94032.203,94304.086,93782.437,94162.617,51140,543022,539994
2018-11-14 11:00:00.000000000,94162.617,94484.031,94091.242,94411.219,46916,539994,533890
2018-11-14 13:30:00.000000000,94340.922,94345.695,93765.836,93899.711,57864,533890,540492
2018-11-14 14:00:00.000000000,93899.711,94079.68,93813.305,94042.25,28692,540492,540932
2018-11-14 14:30:00.000000000,94042.25,94094.336,93924.336,93938.195,32796,540932,536918
2018-11-14 21:00:00.000000000,94053.687,94345.156,93846.953,94224.687,73410,536918,540434
2018-11-14 21:30:00.000000000,94224.687,94380.234,93865.414,93946.687,46144,540434,543318
2018-11-14 22:00:00.000000000,93946.687,94222.008,93910.602,94072.219,43976,543318,544706
2018-11-14 22:30:00.000000000,94072.219,94263.398,93938.453,94164.258,39100,544706,545982
2018-11-14 23:00:00.000000000,94164.258,94432.695,94150.539,94309.844,46616,545982,545180
2018-11-14 23:30:00.000000000,94309.844,94500.383,94207.594,94267.141,35922,545180,544980
2018-11-15 00:00:00.000000000,94267.141,94326.25,94178.359,94215.32,16718,544980,543400
2018-11-15 00:30:00.000000000,94215.32,94326.141,94075.164,94200.195,18310,543400,538914
2018-11-15 09:00:00.000000000,94228.891,94283.742,93922.422,94013.312,45820,538914,541638
2018-11-15 09:30:00.000000000,94013.312,94123.703,93592.141,94001.414,71418,541638,545076
2018-11-15 10:00:00.000000000,94001.414,94103.594,93973.023,94043.367,10610,545076,544096
2018-11-15 10:30:00.000000000,94043.367,94278.352,93991.227,94072.852,34876,544096,541236
2018-11-15 11:00:00.000000000,94072.852,94305.898,94046.984,94142.937,28716,541236,537398
2018-11-15 13:30:00.000000000,94245.492,95037.172,94229.898,94881.039,104220,537398,529540
2018-11-15 14:00:00.000000000,94881.039,95177.711,94709.578,95129.687,61646,529540,525788
2018-11-15 14:30:00.000000000,95129.687,95259.883,94987.406,95225.117,54016,525788,516168
2018-11-15 21:00:00.000000000,95178.453,95188.0,94840.586,94897.844,59044,516168,519724
2018-11-15 21:30:00.000000000,94897.844,95206.328,94761.812,95169.117,48884,519724,520966
2018-11-15 22:00:00.000000000,95169.117,95261.555,94815.727,94995.422,51234,520966,520768
2018-11-15 22:30:00.000000000,94995.422,95202.562,94781.727,95033.953,43670,520768,522776
2018-11-15 23:00:00.000000000,95033.953,95423.602,94917.383,95265.102,63498,522776,526394
2018-11-15 23:30:00.000000000,95265.102,95429.625,95203.437,95368.203,35202,526394,528744
2018-11-16 00:00:00.000000000,95368.203,95380.172,94702.844,94893.836,47886,528744,523800
2018-11-16 00:30:00.000000000,94893.836,94959.172,94408.328,94408.328,31604,523800,521560
2018-11-16 09:00:00.000000000,94406.195,94539.461,94233.195,94381.023,71170,521560,527288
2018-11-16 09:30:00.000000000,94381.023,94515.531,94066.648,94312.781,49934,527288,531476
2018-11-16 10:00:00.000000000,94312.781,94381.719,94244.711,94279.109,14308,531476,530874
2018-11-16 10:30:00.000000000,94288.945,94288.945,93922.125,94021.453,58690,530874,537772
2018-11-16 11:00:00.000000000,94021.453,94056.648,93828.039,94039.148,42068,537772,543508
2018-11-16 13:30:00.000000000,94128.125,94200.414,93916.367,94179.18,39276,543508,545328
2018-11-16 14:00:00.000000000,94179.18,94272.797,94004.289,94012.406,37438,545328,544574
2018-11-16 14:30:00.000000000,94012.406,94219.102,93938.633,94098.711,40046,544574,541362
2018-11-16 21:00:00.000000000,94125.258,94256.953,94044.883,94174.211,53204,541362,545334
2018-11-16 21:30:00.000000000,94174.211,94505.133,94127.156,94433.633,51608,545334,542184
2018-11-16 22:00:00.000000000,94433.633,94714.594,94409.258,94621.672,50692,542184,540752
2018-11-16 22:30:00.000000000,94621.672,94981.25,94588.758,94655.0,60770,540752,538404
2018-11-16 23:00:00.000000000,94655.0,94752.758,94536.398,94694.289,31162,538404,540182
2018-11-16 23:30:00.000000000,94694.289,94814.445,94615.43,94626.937,26262,540182,541522
2018-11-17 00:00:00.000000000,94626.937,94705.055,94385.508,94415.695,27398,541522,540632
2018-11-17 00:30:00.000000000,94415.695,94466.859,94297.516,94420.617,26646,540632,535294
2018-11-19 09:00:00.000000000,94485.547,94753.508,94255.305,94614.32,54496,535294,536146
2018-11-19 09:30:00.000000000,94614.32,94722.773,94418.172,94551.328,35118,536146,536712
2018-11-19 10:00:00.000000000,94551.328,94625.867,94413.539,94413.539,12962,536712,537188
2018-11-19 10:30:00.000000000,94436.867,94482.242,93699.805,93701.391,92608,537188,554788
2018-11-19 11:00:00.000000000,93701.391,93765.672,93182.57,93258.352,105924,554788,575630
2018-11-19 13:30:00.000000000,93258.352,93369.094,93065.203,93065.203,55612,575630,587716
2018-11-19 14:00:00.000000000,93065.203,93339.094,93013.672,93246.648,41534,587716,589508
2018-11-19 14:30:00.000000000,93246.648,93508.117,93227.328,93296.422,51428,589508,577994
2018-11-19 21:00:00.000000000,93327.547,93544.109,93248.508,93431.344,46852,577994,579456
2018-11-19 21:30:00.000000000,93431.344,93431.344,93133.961,93277.625,42330,579456,582898
2018-11-19 22:00:00.000000000,93277.625,93490.594,93207.18,93375.25,34434,582898,580606
2018-11-19 22:30:00.000000000,93375.25,93382.109,93123.367,93275.281,33482,580606,581568
2018-11-19 23:00:00.000000000,93275.281,93455.547,93158.859,93413.07,47182,581568,590092
2018-11-19 23:30:00.000000000,93413.07,93493.203,93329.812,93364.758,21628,590092,591090
2018-11-20 00:00:00.000000000,93364.758,93439.211,93120.25,93226.32,26016,591090,591324
2018-11-20 00:30:00.000000000,93226.32,93342.727,93107.734,93194.93,19890,591324,588286
2018-11-20 09:00:00.000000000,93122.102,93286.617,92958.836,93193.641,62722,588286,590210
2018-11-20 09:30:00.000000000,93193.641,93387.039,93167.016,93291.828,23784,590210,586844
2018-11-20 10:00:00.000000000,93291.828,93457.367,93244.25,93308.914,16534,586844,584122
2018-11-20 10:30:00.000000000,93308.914,93422.234,93267.383,93330.766,23482,584122,584212
2018-11-20 11:00:00.000000000,93330.766,93353.836,92979.516,93047.094,35088,584212,585732
2018-11-20 13:30:00.000000000,93080.352,93194.117,92791.906,93028.719,66524,585732,590900
2018-11-20 14:00:00.000000000,93028.719,93674.469,93005.406,93497.687,85954,590900,584198
2018-11-20 14:30:00.000000000,93497.687,93613.133,93394.766,93422.828,38332,584198,575354
2018-11-20 21:00:00.000000000,93392.75,93596.375,93221.18,93528.187,66882,575354,582284
2018-11-20 21:30:00.000000000,93528.187,93967.102,93484.789,93769.164,73360,582284,581018
2018-11-20 22:00:00.000000000,93769.164,93868.805,93487.336,93495.812,50232,581018,580882
2018-11-20 22:30:00.000000000,93495.812,93558.219,92844.352,92861.883,68784,580882,582474
2018-11-20 23:00:00.000000000,92861.883,92926.492,91922.633,92476.414,184668,582474,597564
2018-11-20 23:30:00.000000000,92476.414,92508.5,92167.727,92327.734,54100,597564,598324
2018-11-21 00:00:00.000000000,92327.734,92364.812,91965.219,91998.523,33460,598324,601948
2018-11-21 00:30:00.000000000,91998.523,92074.453,91779.906,91991.383,56944,601948,605856
2018-11-21 09:00:00.000000000,91932.766,92276.008,91832.312,92040.477,57402,605856,600554
2018-11-21 09:30:00.000000000,92040.477,92233.812,91860.0,92128.258,43360,600554,601406
2018-11-21 10:00:00.000000000,92128.258,92258.867,92086.477,92175.586,14142,601406,600760
2018-11-21 10:30:00.000000000,92166.156,92222.281,92083.594,92106.492,18726,600760,599154
2018-11-21 11:00:00.000000000,92106.492,92204.187,92069.992,92116.984,17000,599154,597394
2018-11-21 13:30:00.000000000,92168.703,92347.148,91997.141,92016.07,41980,597394,600504
2018-11-21 14:00:00.000000000,92016.07,92039.648,91678.383,91752.344,77160,600504,615750
2018-11-21 14:30:00.000000000,91752.344,92145.305,91752.344,92052.43,61970,615750,605542
2018-11-21 21:00:00.000000000,92364.633,92403.453,91989.234,92086.469,66568,605542,611688
2018-11-21 21:30:00.000000000,92086.469,92103.734,91812.312,91899.117,39590,611688,616938
2018-11-21 22:00:00.000000000,91899.117,91899.117,91178.508,91398.828,127906,616938,632858
2018-11-21 22:30:00.000000000,91398.828,91589.812,91082.797,91265.875,64878,632858,634460
2018-11-21 23:00:00.000000000,91265.875,91445.047,91150.836,91413.602,53472,634460,641790
2018-11-21 23:30:00.000000000,91413.602,91413.602,91124.086,91164.25,38492,641790,645588
2018-11-22 00:00:00.000000000,91164.25,91330.508,91152.922,91203.648,20926,645588,644626
2018-11-22 00:30:00.000000000,91203.648,91466.367,91197.984,91301.719,28880,644626,637792
2018-11-22 09:00:00.000000000,91298.266,91419.734,91039.656,91142.664,58226,637792,643932
2018-11-22 09:30:00.000000000,91142.664,91208.383,91002.398,91198.359,36014,643932,644028
2018-11-22 10:00:00.000000000,91198.359,91290.578,91135.555,91259.844,16026,644028,641738
2018-11-22 10:30:00.000000000,91265.508,91278.234,90942.398,91027.836,39196,641738,646902
2018-11-22 11:00:00.000000000,91027.836,91104.398,90827.789,90872.445,50242,646902,647282
2018-11-22 13:30:00.000000000,90870.609,91396.805,90792.961,91368.109,50260,647282,644880
2018-11-22 14:00:00.000000000,91368.109,91409.789,91142.531,91192.734,36100,644880,641926
2018-11-22 14:30:00.000000000,91192.734,91246.195,90507.586,90589.617,73838,641926,649384
2018-11-22 21:00:00.000000000,90843.078,90858.398,90455.508,90659.937,80632,649384,649772
2018-11-22 21:30:00.000000000,90659.937,90894.391,90343.43,90415.406,63084,649772,652910
2018-11-22 22:00:00.000000000,90415.406,90577.758,90228.867,90533.305,47312,652910,653810
2018-11-22 22:30:00.000000000,90533.305,90674.586,90256.633,90296.797,37270,653810,657824
2018-11-22 23:00:00.000000000,90296.797,90465.328,90172.68,90264.086,43892,657824,661620
2018-11-22 23:30:00.000000000,90264.086,90352.18,90169.203,90302.906,27190,661620,664692
2018-11-23 00:00:00.000000000,90302.906,90409.773,90254.43,90347.937,17704,664692,662044
2018-11-23 00:30:00.000000000,90347.937,90360.469,90214.047,90264.945,14286,662044,657382
2018-11-23 09:00:00.000000000,90258.219,90320.047,89658.492,89754.906,111270,657382,673998
2018-11-23 09:30:00.000000000,89754.906,89770.656,89072.484,89118.633,125592,673998,683746
2018-11-23 10:00:00.000000000,89118.633,89253.703,88663.453,88722.586,69866,683746,686302
2018-11-23 10:30:00.000000000,88704.883,88721.508,88132.406,88455.711,133952,686302,684856
2018-11-23 11:00:00.000000000,88455.711,88565.141,88174.25,88509.125,71382,684856,681596
2018-11-23 13:30:00.000000000,88503.805,88587.227,88312.344,88392.953,63042,681596,681112
2018-11-23 14:00:00.000000000,88392.953,88430.883,88083.883,88190.422,67154,681112,685974
2018-11-23 14:30:00.000000000,88190.422,89082.555,88035.336,88805.727,110294,685974,660476
2018-11-23 21:00:00.000000000,88705.18,88801.641,88344.773,88664.539,94630,660476,653064
2018-11-23 21:30:00.000000000,88664.539,89803.422,88514.086,89566.195,135584,653064,634908
2018-11-23 22:00:00.000000000,89566.195,89913.672,89440.953,89729.547,79874,634908,634774
2018-11-23 22:30:00.000000000,89729.547,90058.219,89654.039,89884.016,65836,634774,631542
2018-11-23 23:00:00.000000000,89884.016,90088.18,89815.25,89833.883,48716,631542,631550
2018-11-23 23:30:00.000000000,89833.883,90270.977,89825.766,89997.219,74904,631550,630950
2018-11-24 00:00:00.000000000,89997.219,90392.344,89964.242,90298.969,38120,630950,628118
2018-11-24 00:30:00.000000000,90298.969,90350.234,90173.008,90302.445,28068,628118,619836
2018-11-26 09:00:00.000000000,90145.266,90161.539,89022.625,89270.172,144772,619836,609880
2018-11-26 09:30:00.000000000,89270.172,89373.055,89064.492,89283.727,58956,609880,601758
2018-11-26 10:00:00.000000000,89283.727,89418.68,89241.461,89361.766,21952,601758,599974
2018-11-26 10:30:00.000000000,89367.328,89367.328,88491.141,88514.797,71968,599974,598440
2018-11-26 11:00:00.000000000,88514.797,89019.086,88370.969,88883.945,67424,598440,592208
2018-11-26 13:30:00.000000000,88876.867,88876.867,88540.039,88784.266,37162,592208,592362
2018-11-26 14:00:00.000000000,88784.266,89329.57,88767.82,89104.523,59804,592362,589706
2018-11-26 14:30:00.000000000,89104.523,89455.883,88770.047,89337.492,91884,589706,581300
2018-11-26 21:00:00.000000000,89384.914,89524.828,88983.328,89308.914,84394,581300,590222
2018-11-26 21:30:00.000000000,89308.914,89608.641,89192.375,89353.117,53002,590222,591618
2018-11-26 22:00:00.000000000,89353.117,89515.461,89100.641,89391.859,57736,591618,593578
2018-11-26 22:30:00.000000000,89391.859,89893.609,89338.414,89683.312,65112,593578,594206
2018-11-26 23:00:00.000000000,89683.312,89766.258,89558.711,89588.773,40166,594206,597896
2018-11-26 23:30:00.000000000,89588.773,89686.242,89402.5,89489.062,34886,597896,597230
2018-11-27 00:00:00.000000000,89489.062,89551.242,89303.727,89372.898,20586,597230,597754
2018-11-27 00:30:00.000000000,89372.898,89517.555,89269.82,89445.32,18048,597754,592784
2018-11-27 09:00:00.000000000,89480.383,89705.25,89397.219,89552.18,53810,592784,591740
2018-11-27 09:30:00.000000000,89552.18,89681.477,89278.656,89305.812,37856,591740,591768
2018-11-27 10:00:00.000000000,89305.812,89572.773,89290.086,89450.289,22986,591768,590294
2018-11-27 10:30:00.000000000,89463.844,89497.555,88894.445,89099.703,62802,590294,592286
2018-11-27 11:00:00.000000000,89099.703,89318.047,88972.539,89238.125,32418,592286,589946
2018-11-27 13:30:00.000000000,89218.867,89240.281,88268.437,88303.211,106086,589946,594540
2018-11-27 14:00:00.000000000,88303.211,88761.461,88168.719,88679.805,75174,594540,594444
2018-11-27 14:30:00.000000000,88679.805,88867.398,88521.391,88680.297,45422,594444,586408
2018-11-27 21:00:00.000000000,88693.07,89118.859,88488.062,89020.219,75494,586408,590450
2018-11-27 21:30:00.000000000,89020.219,89250.156,88942.641,89067.055,51366,590450,590890
2018-11-27 22:00:00.000000000,89067.055,89389.695,89006.789,89345.844,48392,590890,590446
2018-11-27 22:30:00.000000000,89345.844,89527.516,89261.836,89314.227,54660,590446,588910
2018-11-27 23:00:00.000000000,89314.227,89450.789,89050.281,89116.148,37854,588910,589320
2018-11-27 23:30:00.000000000,89116.148,89224.336,88987.289,89177.797,33126,589320,590682
2018-11-28 00:00:00.000000000,89177.797,89231.477,88937.453,89118.961,21054,590682,589062
2018-11-28 00:30:00.000000000,89118.961,89207.703,89046.602,89172.531,13296,589062,585082
2018-11-28 09:00:00.000000000,89056.25,89685.953,88869.102,89502.023,96118,585082,584276
2018-11-28 09:30:00.000000000,89502.023,89628.266,89364.789,89577.062,37072,584276,582088
2018-11-28 10:00:00.000000000,89577.062,89692.164,89539.234,89645.516,17564,582088,583594
2018-11-28 10:30:00.000000000,89630.953,89900.281,89534.18,89876.82,38908,583594,584000
2018-11-28 11:00:00.000000000,89876.82,90026.281,89730.203,89911.203,50096,584000,585032
2018-11-28 13:30:00.000000000,89906.281,90143.391,89803.023,89853.656,71282,585032,583788
2018-11-28 14:00:00.000000000,89853.656,89994.484,89746.969,89844.109,31092,583788,582214
2018-11-28 14:30:00.000000000,89844.109,89863.437,89453.852,89525.031,49080,582214,572390
2018-11-28 21:00:00.000000000,89454.266,89633.109,89257.461,89441.133,60864,572390,576136
2018-11-28 21:30:00.000000000,89441.133,89535.43,89199.398,89447.937,36344,576136,577506
2018-11-28 22:00:00.000000000,89447.937,89656.078,89334.648,89599.937,36484,577506,577032
2018-11-28 22:30:00.000000000,89599.937,89875.477,89572.562,89629.359,46982,577032,579796
2018-11-28 23:00:00.000000000,89629.359,89674.43,89325.602,89648.125,37236,579796,581888
2018-11-28 23:30:00.000000000,89648.125,89736.125,89581.883,89682.961,23122,581888,583596
2018-11-29 00:00:00.000000000,89682.961,89690.93,89473.734,89502.555,13010,583596,583348
2018-11-29 00:30:00.000000000,89502.555,89623.086,89451.047,89463.898,15466,583348,579926
2018-11-29 09:00:00.000000000,89707.172,89995.195,89652.352,89729.141,56382,579926,578384
2018-11-29 09:30:00.000000000,89729.141,89785.406,89589.867,89624.273,28460,578384,577040
2018-11-29 10:00:00.000000000,89624.273,89744.664,89583.937,89646.844,13612,577040,576542
2018-11-29 10:30:00.000000000,89646.844,89818.445,89568.281,89707.758,30314,576542,576440
2018-11-29 11:00:00.000000000,89707.758,89844.031,89574.906,89720.937,25836,576440,576288
2018-11-29 13:30:00.000000000,89720.937,89720.937,89005.289,89432.148,44392,576288,572312
2018-11-29 14:00:00.000000000,89432.148,89451.922,89259.766,89402.703,41954,572312,567642
2018-11-29 14:30:00.000000000,89402.703,89865.969,89334.102,89828.094,55556,567642,560932
2018-11-29 21:00:00.000000000,90008.633,90498.031,89972.109,90496.531,111886,560932,567004
2018-11-29 21:30:00.000000000,90496.531,90969.516,90487.227,90951.5,99894,567004,564212
2018-11-29 22:00:00.000000000,90951.5,91003.359,90691.781,90915.391,59288,564212,561916
2018-11-29 22:30:00.000000000,90915.391,91068.094,90761.875,90844.453,48008,561916,562262
2018-11-29 23:00:00.000000000,90844.453,90860.125,90528.258,90649.703,44998,562262,561244
2018-11-29 23:30:00.000000000,90649.703,90910.742,90636.125,90798.711,44066,561244,561726
2018-11-30 00:00:00.000000000,90798.711,90906.242,90675.906,90701.117,16486,561726,561272
2018-11-30 00:30:00.000000000,90701.117,90874.406,90650.531,90872.914,16344,561272,557296
2018-11-30 09:00:00.000000000,90828.359,91029.781,90748.805,91023.578,53948,557296,559996
2018-11-30 09:30:00.000000000,91023.578,91103.57,90937.703,91009.68,27842,559996,559404
2018-11-30 10:00:00.000000000,91009.68,91497.102,91000.492,91387.32,40486,559404,562898
2018-11-30 10:30:00.000000000,91373.414,91429.492,91054.547,91258.5,41858,562898,559724
2018-11-30 11:00:00.000000000,91258.5,91423.703,91144.805,91341.117,32242,559724,560634
2018-11-30 13:30:00.000000000,91257.148,91309.781,90958.336,91034.062,44474,560634,560264
2018-11-30 14:00:00.000000000,91034.062,91310.672,91006.477,91147.437,27472,560264,560392
2018-11-30 14:30:00.000000000,91147.437,91350.383,91096.445,91220.406,44124,560392,552226
2018-11-30 21:00:00.000000000,91287.555,91338.836,90611.289,90691.039,79342,552226,547634
2018-11-30 21:30:00.000000000,90691.039,90710.156,90208.352,90296.57,64790,547634,545552
2018-11-30 22:00:00.000000000,90296.57,90620.492,90284.625,90521.789,40352,545552,541560
2018-11-30 22:30:00.000000000,90521.789,90633.078,90303.461,90551.164,37908,541560,537818
2018-11-30 23:00:00.000000000,90551.164,91940.766,90496.484,91806.578,114224,537818,539414
2018-11-30 23:30:00.000000000,91806.578,91833.023,91300.672,91546.414,63826,539414,539764
2018-12-01 00:00:00.000000000,91546.414,91626.984,91407.914,91550.219,23638,539764,539026
2018-12-01 00:30:00.000000000,91550.219,91865.984,91511.953,91824.055,38936,539026,532388
2018-12-03 09:00:00.000000000,92369.836,93778.773,92369.836,92578.562,150012,532388,526114
2018-12-03 09:30:00.000000000,92578.562,93011.383,92070.922,92935.617,85664,526114,532088
2018-12-03 10:00:00.000000000,92935.617,93213.719,92430.469,92623.422,61712,532088,533150
2018-12-03 10:30:00.000000000,92627.875,92780.898,91582.164,92056.68,88716,533150,521208
2018-12-03 11:00:00.000000000,92056.68,92224.039,91986.187,92180.055,21472,521208,519694
2018-12-03 13:30:00.000000000,92227.82,92303.734,91894.859,91982.883,28766,519694,522508
2018-12-03 14:00:00.000000000,91982.883,92056.898,91739.32,91758.375,30152,522508,524986
2018-12-03 14:30:00.000000000,91758.375,91929.352,91713.852,91752.875,33650,524986,520868
2018-12-03 21:00:00.000000000,91958.539,92176.172,91725.234,92016.875,69300,520868,525974
2018-12-03 21:30:00.000000000,92016.875,92050.297,91709.187,91900.727,32862,525974,525996
2018-12-03 22:00:00.000000000,91900.727,91947.953,91428.344,91464.227,40296,525996,526326
2018-12-03 22:30:00.000000000,91464.227,91562.336,91269.023,91387.305,50254,526326,531840
2018-12-03 23:00:00.000000000,91387.305,91550.125,91126.18,91454.891,41102,531840,535708
2018-12-03 23:30:00.000000000,91454.891,91657.727,91454.891,91518.602,25900,535708,537782
2018-12-04 00:00:00.000000000,91518.602,91671.891,91504.719,91631.719,14900,537782,537426
2018-12-04 00:30:00.000000000,91631.719,91833.336,91496.219,91496.219,25806,537426,532666
2018-12-04 09:00:00.000000000,91398.008,91720.977,91337.117,91661.914,36040,532666,528826
2018-12-04 09:30:00.000000000,91661.914,91887.859,91606.164,91879.625,27992,528826,524698
2018-12-04 10:00:00.000000000,91879.625,91961.57,91694.656,91761.297,14394,524698,523160
2018-12-04 10:30:00.000000000,91768.82,91794.227,91565.344,91581.312,22228,523160,522190
2018-12-04 11:00:00.000000000,91581.312,91725.195,91371.891,91399.211,28458,522190,520838
2018-12-04 13:30:00.000000000,91387.047,91705.57,91249.258,91541.484,38104,520838,521758
2018-12-04 14:00:00.000000000,91541.484,91824.391,91511.555,91706.227,28890,521758,522902
2018-12-04 14:30:00.000000000,91706.227,92027.945,91653.266,91989.055,50796,522902,516964
2018-12-04 21:00:00.000000000,92198.961,92198.961,91783.648,91864.906,56304,516964,520618
2018-12-04 21:30:00.000000000,91864.906,91892.781,91203.867,91345.898,85600,520618,532370
2018-12-04 22:00:00.000000000,91345.898,91360.297,90916.398,91134.477,81074,532370,537012
2018-12-04 22:30:00.000000000,91134.477,91225.102,90577.492,90855.609,75946,537012,542834
2018-12-04 23:00:00.000000000,90855.609,91316.203,90790.742,91088.32,59878,542834,539282
2018-12-04 23:30:00.000000000,91088.32,91261.437,90776.469,90847.937,46608,539282,544434
2018-12-05 00:00:00.000000000,90847.937,90891.172,90688.805,90847.672,27008,544434,545760
2018-12-05 00:30:00.000000000,90847.672,90905.937,90678.227,90783.43,20828,545760,540910
2018-12-05 09:00:00.000000000,90718.727,90992.742,90575.867,90883.516,43034,540910,538842
2018-12-05 09:30:00.000000000,90883.516,91124.711,90877.734,90882.375,32812,538842,541518
2018-12-05 10:00:00.000000000,90882.375,90934.781,90744.711,90859.047,16132,541518,541842
2018-12-05 10:30:00.000000000,90866.086,91099.781,90821.141,90909.297,25998,541842,541500
2018-12-05 11:00:00.000000000,90909.297,90911.766,90696.078,90839.398,24502,541500,541404
2018-12-05 13:30:00.000000000,90866.062,90986.672,90431.211,90531.414,53284,541404,547760
2018-12-05 14:00:00.000000000,90531.414,91120.32,90481.781,90916.961,48900,547760,542164
2018-12-05 14:30:00.000000000,90916.961,91101.937,90873.875,91076.727,42364,542164,538282
2018-12-05 21:00:00.000000000,91193.219,91193.219,90380.102,90814.383,89540,538282,542036
2018-12-05 21:30:00.000000000,90814.383,91209.086,90583.383,91171.852,73956,542036,538244
2018-12-05 22:00:00.000000000,91171.852,91504.352,91171.852,91352.0,60512,538244,536356
2018-12-05 22:30:00.000000000,91352.0,91691.852,91327.383,91481.0,56864,536356,530450
2018-12-05 23:00:00.000000000,91481.0,91501.547,90851.492,90853.422,51258,530450,528372
2018-12-05 23:30:00.000000000,90853.422,91116.758,90837.391,91032.578,35606,528372,531476
2018-12-06 00:00:00.000000000,91032.578,91509.125,90993.812,91230.164,33044,531476,529798
2018-12-06 00:30:00.000000000,91230.164,91322.406,91087.742,91231.898,21838,529798,525484
2018-12-06 09:00:00.000000000,91098.195,91252.547,90815.047,90886.594,53814,525484,525004
2018-12-06 09:30:00.000000000,90886.594,90952.969,90595.477,90938.484,39780,525004,527474
2018-12-06 10:00:00.000000000,90938.484,90971.0,90735.57,90770.805,10482,527474,527964
2018-12-06 10:30:00.000000000,90766.937,90812.969,90461.586,90544.406,44436,527964,532926
2018-12-06 11:00:00.000000000,90544.406,90804.344,90487.812,90650.945,28790,532926,534050
2018-12-06 13:30:00.000000000,90543.812,91000.344,90460.352,90867.508,34402,534050,534078
